weather_id,date,city,condition,temperature_c,humidity_percent,wind_speed_kmh,precipitation_mm,visibility_km,weather_severity_score,driving_impact_score
2982,2025-07-15,Melbourne,Clear,17.4,38,41.5,1.5,40.4,9.6,4.1
2983,2025-07-15,Brisbane,Cloudy,6.2,61,46.1,28.6,19.8,9.7,9.0
2984,2025-07-15,Perth,Storm,18.8,82,2.9,24.1,32.0,2.7,9.0
2985,2025-07-15,Adelaide,Fog,17.9,93,49.8,0.0,23.8,8.6,3.3
2986,2025-07-15,Gold Coast,Cloudy,12.5,78,7.5,0.0,5.4,3.5,2.6
2987,2025-07-15,Newcastle,Cloudy,11.0,37,19.3,33.1,36.2,4.7,2.0
2988,2025-07-15,Canberra,Light Rain,15.9,73,42.6,36.9,12.2,8.0,2.0
2989,2025-07-15,Sunshine Coast,Heavy Rain,6.7,42,19.1,0.0,30.0,9.5,6.1
2990,2025-07-15,Wollongong,Fog,15.1,72,17.7,0.0,30.0,4.6,7.6
2991,2025-07-16,Sydney,Cloudy,10.7,35,13.1,4.6,18.5,9.9,7.7
2992,2025-07-16,Melbourne,Cloudy,14.4,48,37.4,0.0,33.3,5.8,1.5
2993,2025-07-16,Brisbane,Clear,10.2,38,16.4,0.0,24.7,5.6,4.7
2994,2025-07-16,Perth,Partly Cloudy,16.6,82,25.5,47.4,25.0,3.6,3.3
2995,2025-07-16,Adelaide,Heavy Rain,11.2,94,5.8,0.0,45.8,1.1,9.8
2996,2025-07-16,Gold Coast,Clear,14.9,86,32.7,0.0,29.1,9.1,3.0
2997,2025-07-16,Newcastle,Light Rain,10.4,49,33.6,0.0,38.7,8.1,4.5
2998,2025-07-16,Canberra,Storm,16.1,36,15.6,0.0,25.7,1.8,1.3
2999,2025-07-16,Sunshine Coast,Light Rain,16.9,31,4.0,22.9,39.1,2.0,7.7
3000,2025-07-16,Wollongong,Clear,18.2,87,45.6,0.0,13.1,3.6,4.3
3001,2025-07-17,Sydney,Clear,11.8,84,46.0,0.0,7.1,4.9,2.2
3002,2025-07-17,Melbourne,Storm,6.4,50,39.9,0.0,39.2,3.7,8.8
3003,2025-07-17,Brisbane,Clear,8.9,49,5.5,0.0,47.8,7.7,6.6
3004,2025-07-17,Perth,Partly Cloudy,13.0,84,47.7,0.0,48.8,8.1,1.5
3005,2025-07-17,Adelaide,Heavy Rain,12.9,43,8.5,17.3,31.3,3.4,3.6
3006,2025-07-17,Gold Coast,Fog,12.0,80,29.5,49.4,29.3,1.8,7.0
3007,2025-07-17,Newcastle,Fog,7.5,81,39.9,0.0,14.7,1.9,1.1
3008,2025-07-17,Canberra,Clear,13.4,49,17.9,1.9,8.1,4.6,6.8
3009,2025-07-17,Sunshine Coast,Storm,15.8,80,35.9,0.0,15.2,4.3,4.0
3010,2025-07-17,Wollongong,Heavy Rain,10.3,43,15.9,0.0,45.5,7.8,4.9
3011,2025-07-18,Sydney,Heavy Rain,11.2,81,43.8,27.1,22.8,8.9,2.7
3012,2025-07-18,Melbourne,Clear,17.8,46,39.0,0.0,43.8,5.6,2.7
3013,2025-07-18,Brisbane,Clear,7.2,48,8.9,18.0,41.2,9.9,9.2
3014,2025-07-18,Perth,Cloudy,10.8,32,30.6,0.0,46.9,8.4,8.4
3015,2025-07-18,Adelaide,Fog,18.6,93,45.6,26.8,14.0,9.0,9.0
3016,2025-07-18,Gold Coast,Clear,16.3,30,21.9,0.0,18.2,3.6,9.6
3017,2025-07-18,Newcastle,Fog,19.4,59,47.7,13.8,7.8,7.3,3.8
3018,2025-07-18,Canberra,Light Rain,14.8,30,35.4,0.0,43.4,6.7,9.0
3019,2025-07-18,Sunshine Coast,Heavy Rain,10.8,61,23.5,0.0,5.2,3.5,9.0
3020,2025-07-18,Wollongong,Storm,19.7,70,37.4,2.9,26.1,2.1,6.9
3021,2025-07-19,Sydney,Partly Cloudy,13.7,88,21.3,0.0,49.9,1.0,9.5
3022,2025-07-19,Melbourne,Storm,5.7,36,44.9,0.0,33.0,9.3,3.9
3023,2025-07-19,Brisbane,Cloudy,12.4,91,10.5,0.0,39.9,5.9,2.6
3024,2025-07-19,Perth,Light Rain,9.6,50,25.5,0.0,40.3,5.0,4.1
3025,2025-07-19,Adelaide,Clear,8.4,77,34.7,18.0,19.4,4.3,1.5
3026,2025-07-19,Gold Coast,Partly Cloudy,7.8,62,23.4,0.0,24.7,5.6,7.1
3027,2025-07-19,Newcastle,Cloudy,19.7,31,36.0,0.0,49.3,6.6,7.2
3028,2025-07-19,Canberra,Storm,18.2,64,4.4,0.0,38.7,8.4,1.9
3029,2025-07-19,Sunshine Coast,Storm,5.3,30,24.6,0.0,6.9,3.5,9.8
3030,2025-07-19,Wollongong,Light Rain,6.0,57,10.8,23.6,36.5,2.3,8.0
3031,2025-07-20,Sydney,Heavy Rain,13.4,63,22.4,0.0,42.7,2.8,6.1
3032,2025-07-20,Melbourne,Cloudy,7.3,52,42.5,0.0,21.9,1.5,4.7
3033,2025-07-20,Brisbane,Clear,11.2,86,4.0,0.0,41.6,2.1,5.3
3034,2025-07-20,Perth,Cloudy,14.1,41,6.8,0.0,49.5,1.6,3.0
3035,2025-07-20,Adelaide,Heavy Rain,11.5,66,43.5,0.0,14.3,4.8,7.1
3036,2025-07-20,Gold Coast,Storm,7.9,69,45.1,34.6,31.8,8.1,4.4
3037,2025-07-20,Newcastle,Fog,11.3,45,18.4,29.2,49.7,9.2,4.4
3038,2025-07-20,Canberra,Storm,8.5,43,26.7,0.0,31.1,8.9,8.0
3039,2025-07-20,Sunshine Coast,Storm,8.6,35,6.4,0.0,12.0,8.4,3.2
3040,2025-07-20,Wollongong,Heavy Rain,8.3,60,5.2,0.0,5.2,2.3,1.2
3041,2025-07-21,Sydney,Storm,15.9,49,24.8,0.0,6.1,3.8,8.0
3042,2025-07-21,Melbourne,Light Rain,13.2,78,21.4,0.0,6.8,5.5,2.4
3043,2025-07-21,Brisbane,Partly Cloudy,5.6,89,15.7,30.3,47.9,2.8,5.5
3044,2025-07-21,Perth,Light Rain,10.4,54,26.5,38.7,48.9,2.3,2.7
3045,2025-07-21,Adelaide,Heavy Rain,17.8,88,1.5,0.0,49.7,5.9,3.7
3046,2025-07-21,Gold Coast,Storm,12.5,89,18.1,0.0,46.5,2.2,1.0
3047,2025-07-21,Newcastle,Storm,12.6,82,42.0,0.0,28.7,9.9,2.6
3048,2025-07-21,Canberra,Clear,14.7,84,27.2,0.0,5.5,4.4,9.0
3049,2025-07-21,Sunshine Coast,Fog,11.0,94,34.0,0.0,44.4,2.4,6.3
3050,2025-07-21,Wollongong,Fog,9.7,50,18.5,0.0,17.0,3.9,9.4
3051,2025-07-22,Sydney,Fog,11.3,39,33.9,0.0,12.1,3.6,7.0
3052,2025-07-22,Melbourne,Light Rain,14.1,86,0.4,0.0,30.1,5.8,3.4
3053,2025-07-22,Brisbane,Heavy Rain,15.9,74,44.3,0.0,45.9,9.9,6.0
3054,2025-07-22,Perth,Fog,5.7,64,44.9,0.0,13.7,4.7,8.2
3055,2025-07-22,Adelaide,Storm,13.1,88,45.8,0.0,22.4,2.6,2.9
3056,2025-07-22,Gold Coast,Heavy Rain,15.0,33,21.1,0.0,37.7,3.7,3.9
3057,2025-07-22,Newcastle,Heavy Rain,14.6,90,31.8,0.0,33.8,5.8,7.5
3058,2025-07-22,Canberra,Storm,5.1,57,22.3,0.0,48.9,8.0,7.4
3059,2025-07-22,Sunshine Coast,Light Rain,17.6,43,6.3,43.7,28.7,1.2,9.9
3060,2025-07-22,Wollongong,Fog,6.2,70,24.3,4.9,33.4,5.0,7.4
3061,2025-07-23,Sydney,Partly Cloudy,9.3,45,42.0,0.0,22.4,2.2,5.3
3062,2025-07-23,Melbourne,Storm,14.0,62,12.3,24.8,29.5,5.0,7.5
3063,2025-07-23,Brisbane,Storm,5.6,91,20.4,0.0,28.8,8.4,9.3
3064,2025-07-23,Perth,Cloudy,11.6,81,12.7,0.0,10.2,5.0,3.6
3065,2025-07-23,Adelaide,Partly Cloudy,19.6,44,30.0,0.0,28.0,3.8,4.8
3066,2025-07-23,Gold Coast,Cloudy,14.5,73,33.2,0.0,16.8,6.1,4.8
3067,2025-07-23,Newcastle,Heavy Rain,11.8,52,28.6,0.0,25.8,2.2,7.5
3068,2025-07-23,Canberra,Cloudy,12.1,35,21.7,0.0,19.1,8.0,1.9
3069,2025-07-23,Sunshine Coast,Light Rain,12.8,59,27.9,0.0,28.7,9.9,6.5
3070,2025-07-23,Wollongong,Fog,17.1,79,6.9,0.0,44.7,4.8,5.5
3071,2025-07-24,Sydney,Heavy Rain,11.3,82,44.7,3.0,21.2,4.4,3.4
3072,2025-07-24,Melbourne,Heavy Rain,13.3,69,10.0,0.0,8.6,3.7,7.9
3073,2025-07-24,Brisbane,Partly Cloudy,7.4,91,11.6,0.0,34.1,1.3,7.6
3074,2025-07-24,Perth,Light Rain,7.2,82,43.1,31.8,6.6,8.2,1.7
3075,2025-07-24,Adelaide,Clear,14.1,40,0.3,0.0,24.3,4.2,7.0
3076,2025-07-24,Gold Coast,Cloudy,18.1,73,47.1,12.4,7.5,5.3,5.7
3077,2025-07-24,Newcastle,Light Rain,9.0,46,32.7,36.4,43.8,6.9,2.4
3078,2025-07-24,Canberra,Storm,17.3,70,9.0,17.0,35.4,6.1,9.4
3079,2025-07-24,Sunshine Coast,Fog,11.9,55,2.8,9.9,9.9,9.9,4.4
3080,2025-07-24,Wollongong,Light Rain,16.6,43,2.3,0.0,33.2,7.1,4.6
3081,2025-07-25,Sydney,Fog,18.6,45,40.7,0.0,35.1,3.3,6.8
3082,2025-07-25,Melbourne,Clear,10.4,82,13.5,0.0,25.6,4.8,8.1
3083,2025-07-25,Brisbane,Fog,8.7,69,38.1,0.0,11.3,4.9,7.2
3084,2025-07-25,Perth,Fog,10.3,70,48.7,0.0,45.0,7.0,3.4
3085,2025-07-25,Adelaide,Light Rain,6.2,31,7.8,0.0,30.8,4.2,7.5
3086,2025-07-25,Gold Coast,Heavy Rain,19.7,93,17.2,0.0,45.5,5.4,3.8
3087,2025-07-25,Newcastle,Partly Cloudy,19.0,37,13.0,0.0,20.5,3.9,9.7
3088,2025-07-25,Canberra,Storm,19.5,51,38.1,0.0,43.8,4.6,9.5
3089,2025-07-25,Sunshine Coast,Clear,15.9,61,31.4,30.2,27.3,7.3,3.7
3090,2025-07-25,Wollongong,Partly Cloudy,16.6,59,38.8,29.7,18.9,7.1,5.7
3091,2025-07-26,Sydney,Light Rain,19.2,66,43.9,0.0,49.9,9.1,9.5
3092,2025-07-26,Melbourne,Storm,6.9,80,36.0,24.0,40.4,8.1,8.2
3093,2025-07-26,Brisbane,Fog,8.2,67,5.1,20.5,33.3,8.1,8.8
3094,2025-07-26,Perth,Heavy Rain,5.3,86,28.0,0.0,12.8,5.6,6.2
3095,2025-07-26,Adelaide,Light Rain,8.7,63,6.6,0.0,10.7,4.2,4.1
3096,2025-07-26,Gold Coast,Fog,14.1,36,48.4,9.0,28.2,1.6,4.1
3097,2025-07-26,Newcastle,Heavy Rain,10.5,41,18.1,26.4,16.7,3.4,9.9
3098,2025-07-26,Canberra,Cloudy,18.4,44,32.5,11.1,14.2,3.4,1.5
3099,2025-07-26,Sunshine Coast,Storm,18.0,33,25.7,0.0,43.4,2.9,9.5
3100,2025-07-26,Wollongong,Cloudy,8.6,67,11.9,27.0,40.3,9.2,8.7
3101,2025-07-27,Sydney,Storm,14.3,90,10.5,0.0,42.5,2.4,2.5
3102,2025-07-27,Melbourne,Fog,14.6,39,9.1,0.0,11.8,9.7,5.6
3103,2025-07-27,Brisbane,Cloudy,9.8,93,48.7,0.0,14.8,5.2,9.7
3104,2025-07-27,Perth,Clear,5.8,77,42.8,0.0,33.0,9.5,7.5
3105,2025-07-27,Adelaide,Partly Cloudy,14.6,79,33.4,0.0,23.2,9.4,7.4
3106,2025-07-27,Gold Coast,Partly Cloudy,18.1,46,21.4,0.0,5.1,7.9,6.5
3107,2025-07-27,Newcastle,Storm,5.8,92,2.0,0.0,49.9,7.7,6.8
3108,2025-07-27,Canberra,Heavy Rain,11.6,93,24.7,0.0,36.5,6.9,6.6
3109,2025-07-27,Sunshine Coast,Fog,14.3,54,19.4,40.5,18.5,3.5,2.0
3110,2025-07-27,Wollongong,Heavy Rain,15.2,58,49.1,22.6,37.3,6.1,5.7
3111,2025-07-28,Sydney,Partly Cloudy,11.0,32,5.0,17.6,19.2,7.5,3.8
3112,2025-07-28,Melbourne,Cloudy,12.2,87,42.6,0.0,38.3,5.4,1.9
3113,2025-07-28,Brisbane,Storm,14.6,58,9.7,0.0,48.9,5.0,9.5
3114,2025-07-28,Perth,Fog,8.4,57,32.1,16.5,22.2,1.6,8.5
3115,2025-07-28,Adelaide,Fog,16.2,89,19.0,0.0,11.4,8.2,8.2
3116,2025-07-28,Gold Coast,Partly Cloudy,16.8,93,26.4,0.0,32.5,6.1,9.0
3117,2025-07-28,Newcastle,Storm,17.3,89,2.8,0.0,10.4,2.1,3.9
3118,2025-07-28,Canberra,Storm,12.7,36,43.7,9.7,32.6,1.0,9.1
3119,2025-07-28,Sunshine Coast,Fog,18.3,79,49.3,0.0,37.9,5.2,6.2
3120,2025-07-28,Wollongong,Partly Cloudy,17.4,93,14.3,19.2,13.4,4.6,5.6
3121,2025-07-29,Sydney,Cloudy,14.2,54,4.4,17.4,35.1,7.8,2.9
3122,2025-07-29,Melbourne,Fog,12.4,33,22.2,0.0,13.7,1.9,8.8
3123,2025-07-29,Brisbane,Storm,9.5,64,40.5,29.7,30.4,6.9,3.8
3124,2025-07-29,Perth,Fog,15.2,79,8.8,0.0,14.1,3.5,9.7
3125,2025-07-29,Adelaide,Storm,19.2,48,38.3,0.0,34.9,8.6,5.1
3126,2025-07-29,Gold Coast,Storm,18.9,82,26.4,0.0,25.0,3.9,2.0
3127,2025-07-29,Newcastle,Cloudy,13.1,41,32.3,0.0,6.4,2.7,6.9
3128,2025-07-29,Canberra,Partly Cloudy,11.5,32,23.8,0.0,17.3,8.5,4.4
3129,2025-07-29,Sunshine Coast,Clear,11.4,82,40.3,34.3,40.8,9.7,7.5
3130,2025-07-29,Wollongong,Cloudy,5.8,60,13.6,0.0,8.7,9.9,4.5
3131,2025-07-30,Sydney,Light Rain,10.6,78,34.7,0.0,23.9,6.8,7.9
3132,2025-07-30,Melbourne,Cloudy,18.9,88,44.1,29.4,26.4,9.8,1.8
3133,2025-07-30,Brisbane,Clear,5.9,85,26.0,0.0,40.7,8.2,2.4
3134,2025-07-30,Perth,Heavy Rain,8.7,68,44.6,0.0,36.6,2.1,7.3
3135,2025-07-30,Adelaide,Fog,14.5,83,41.9,47.5,20.0,8.6,9.1
3136,2025-07-30,Gold Coast,Fog,8.3,31,16.1,43.7,12.4,6.4,9.6
3137,2025-07-30,Newcastle,Clear,15.6,83,7.4,0.0,47.1,8.2,4.4
3138,2025-07-30,Canberra,Clear,10.3,91,5.6,21.6,10.5,6.4,3.0
3139,2025-07-30,Sunshine Coast,Light Rain,17.7,37,16.6,0.0,10.3,5.1,8.6
3140,2025-07-30,Wollongong,Storm,14.6,90,22.2,0.0,14.1,6.3,9.8
3141,2025-07-31,Sydney,Clear,11.2,79,33.7,0.0,17.2,4.8,1.6
3142,2025-07-31,Melbourne,Heavy Rain,7.2,95,10.9,0.0,38.8,5.9,3.8
3143,2025-07-31,Brisbane,Fog,12.0,95,45.3,0.0,40.0,5.1,6.6
3144,2025-07-31,Perth,Storm,19.8,80,26.9,0.0,13.0,9.9,9.3
3145,2025-07-31,Adelaide,Storm,7.8,59,0.6,1.8,37.1,1.6,3.9
3146,2025-07-31,Gold Coast,Cloudy,12.3,75,0.8,9.7,39.2,9.5,4.5
3147,2025-07-31,Newcastle,Storm,17.9,41,3.3,0.0,25.1,7.6,9.7
3148,2025-07-31,Canberra,Heavy Rain,9.2,50,45.3,0.0,18.2,8.5,3.8
3149,2025-07-31,Sunshine Coast,Fog,14.1,45,32.0,0.0,23.9,3.9,6.1
3150,2025-07-31,Wollongong,Partly Cloudy,15.1,57,33.0,0.0,30.7,6.7,5.2
3151,2025-08-01,Sydney,Fog,13.1,58,5.9,0.0,32.5,4.3,5.6
3152,2025-08-01,Melbourne,Partly Cloudy,6.1,78,40.4,1.3,45.6,6.3,3.7
3153,2025-08-01,Brisbane,Cloudy,16.0,63,3.0,0.0,41.2,1.6,1.9
3154,2025-08-01,Perth,Heavy Rain,16.4,62,45.4,0.0,30.4,1.8,8.8
3155,2025-08-01,Adelaide,Clear,14.4,50,21.7,29.8,5.9,5.5,9.9
3156,2025-08-01,Gold Coast,Clear,19.4,84,41.3,0.0,45.2,8.5,3.8
3157,2025-08-01,Newcastle,Storm,6.2,84,43.6,0.0,9.6,7.8,7.2
3158,2025-08-01,Canberra,Cloudy,17.5,50,48.5,0.0,43.9,1.5,9.7
3159,2025-08-01,Sunshine Coast,Heavy Rain,10.1,74,27.7,0.0,35.5,3.3,6.8
3160,2025-08-01,Wollongong,Storm,12.3,71,35.1,0.0,49.9,1.3,1.5
3161,2025-08-02,Sydney,Clear,6.3,82,4.6,0.0,30.1,4.9,8.0
3162,2025-08-02,Melbourne,Heavy Rain,15.3,68,31.7,0.0,16.9,9.6,6.5
3163,2025-08-02,Brisbane,Fog,13.8,74,43.2,9.1,21.3,6.4,1.3
3164,2025-08-02,Perth,Fog,5.2,81,11.6,0.0,33.0,2.2,2.3
3165,2025-08-02,Adelaide,Light Rain,18.8,90,2.7,0.0,18.8,7.1,4.8
3166,2025-08-02,Gold Coast,Heavy Rain,7.6,76,37.1,0.0,36.2,3.3,8.1
3167,2025-08-02,Newcastle,Heavy Rain,6.4,30,5.9,0.0,43.6,5.3,6.4
3168,2025-08-02,Canberra,Storm,16.7,77,43.5,0.0,33.0,7.9,4.3
3169,2025-08-02,Sunshine Coast,Partly Cloudy,10.5,50,45.3,0.0,21.3,5.5,2.9
3170,2025-08-02,Wollongong,Clear,12.4,89,16.0,0.0,19.4,7.1,7.5
3171,2025-08-03,Sydney,Partly Cloudy,7.2,62,34.9,0.0,14.2,4.1,7.7
3172,2025-08-03,Melbourne,Light Rain,16.9,71,47.2,0.0,5.3,2.8,3.0
3173,2025-08-03,Brisbane,Light Rain,5.3,63,42.8,0.0,19.7,5.7,10.0
3174,2025-08-03,Perth,Heavy Rain,9.6,51,30.7,0.0,26.4,7.1,2.4
3175,2025-08-03,Adelaide,Cloudy,10.7,74,26.1,28.8,44.0,7.7,1.2
3176,2025-08-03,Gold Coast,Fog,11.4,50,31.5,0.0,27.8,5.2,3.0
3177,2025-08-03,Newcastle,Clear,5.3,77,17.6,0.0,35.4,4.8,7.8
3178,2025-08-03,Canberra,Storm,19.1,40,48.6,18.7,5.9,1.8,2.8
3179,2025-08-03,Sunshine Coast,Light Rain,7.0,33,49.4,0.0,18.5,1.9,9.1
3180,2025-08-03,Wollongong,Light Rain,9.3,91,46.2,42.6,29.5,7.3,4.8
3181,2025-08-04,Sydney,Clear,16.0,60,49.4,29.4,26.3,5.7,8.8
3182,2025-08-04,Melbourne,Fog,15.4,72,12.4,0.0,47.1,6.0,10.0
3183,2025-08-04,Brisbane,Storm,17.0,49,32.7,49.2,44.1,4.5,8.4
3184,2025-08-04,Perth,Storm,11.8,76,42.3,24.3,39.2,3.4,3.6
3185,2025-08-04,Adelaide,Storm,6.7,71,46.3,0.0,12.6,1.1,9.7
3186,2025-08-04,Gold Coast,Fog,14.9,65,38.6,33.8,41.0,2.2,6.1
3187,2025-08-04,Newcastle,Clear,16.0,56,25.9,0.0,30.2,8.9,4.4
3188,2025-08-04,Canberra,Light Rain,18.7,55,30.3,0.0,8.3,9.6,6.9
3189,2025-08-04,Sunshine Coast,Heavy Rain,12.9,49,30.8,0.0,11.6,6.2,10.0
3190,2025-08-04,Wollongong,Cloudy,10.7,53,24.2,0.0,27.3,8.2,7.8
3191,2025-08-05,Sydney,Storm,8.7,54,31.7,0.0,31.9,6.9,6.9
3192,2025-08-05,Melbourne,Partly Cloudy,11.2,70,31.3,0.0,22.2,3.7,2.3
3193,2025-08-05,Brisbane,Heavy Rain,9.8,30,33.9,44.5,39.2,5.7,4.5
3194,2025-08-05,Perth,Clear,5.5,41,44.2,0.0,9.5,6.4,2.6
3195,2025-08-05,Adelaide,Storm,19.4,81,1.3,20.7,6.3,6.9,9.8
3196,2025-08-05,Gold Coast,Cloudy,14.9,63,39.1,0.0,41.1,5.4,8.0
3197,2025-08-05,Newcastle,Partly Cloudy,17.6,85,42.9,24.7,27.3,4.8,8.8
3198,2025-08-05,Canberra,Partly Cloudy,16.7,39,35.8,0.0,46.5,1.5,3.7
3199,2025-08-05,Sunshine Coast,Cloudy,12.7,60,2.3,0.0,26.1,9.7,4.0
3200,2025-08-05,Wollongong,Heavy Rain,16.6,63,8.8,0.0,30.0,9.6,1.6
3201,2025-08-06,Sydney,Storm,12.9,90,14.0,0.0,9.1,9.6,9.0
3202,2025-08-06,Melbourne,Partly Cloudy,6.6,79,17.8,0.0,18.9,1.1,1.5
3203,2025-08-06,Brisbane,Clear,15.3,47,3.6,0.0,25.1,7.8,3.8
3204,2025-08-06,Perth,Fog,15.5,47,24.7,0.0,29.5,1.8,1.7
3205,2025-08-06,Adelaide,Fog,9.8,51,1.2,0.0,43.6,2.0,4.1
3206,2025-08-06,Gold Coast,Partly Cloudy,18.0,80,4.5,5.1,30.9,3.0,9.4
3207,2025-08-06,Newcastle,Fog,5.3,38,23.0,0.0,13.1,3.9,3.0
3208,2025-08-06,Canberra,Partly Cloudy,18.0,49,9.7,0.0,8.4,7.0,9.6
3209,2025-08-06,Sunshine Coast,Fog,7.6,41,41.6,0.0,8.4,9.2,3.5
3210,2025-08-06,Wollongong,Clear,14.2,60,40.8,0.0,25.9,2.3,5.4
3211,2025-08-07,Sydney,Storm,5.5,66,18.2,0.0,30.7,6.0,4.9
3212,2025-08-07,Melbourne,Partly Cloudy,17.6,74,11.4,18.1,10.0,4.6,2.7
3213,2025-08-07,Brisbane,Clear,7.0,34,15.6,13.6,47.2,5.4,1.3
3214,2025-08-07,Perth,Storm,18.4,39,40.5,5.0,15.0,2.1,6.3
3215,2025-08-07,Adelaide,Clear,11.6,49,14.7,0.0,18.9,6.7,2.8
3216,2025-08-07,Gold Coast,Storm,13.5,83,20.7,0.0,30.4,3.0,4.5
3217,2025-08-07,Newcastle,Heavy Rain,14.9,76,24.0,0.0,32.2,6.3,8.9
3218,2025-08-07,Canberra,Clear,5.3,33,39.8,0.0,22.6,7.1,5.4
3219,2025-08-07,Sunshine Coast,Storm,5.7,69,21.5,0.0,10.5,4.5,1.0
3220,2025-08-07,Wollongong,Clear,17.5,58,28.9,45.2,21.7,8.6,5.6
3221,2025-08-08,Sydney,Storm,15.1,67,19.4,32.1,7.6,5.5,7.9
3222,2025-08-08,Melbourne,Clear,18.7,47,10.7,0.0,21.9,4.1,6.4
3223,2025-08-08,Brisbane,Heavy Rain,13.2,30,20.3,0.0,31.7,8.7,7.9
3224,2025-08-08,Perth,Cloudy,5.5,45,46.0,46.2,22.5,9.1,5.3
3225,2025-08-08,Adelaide,Clear,10.3,65,20.1,32.4,34.8,7.1,9.2
3226,2025-08-08,Gold Coast,Cloudy,14.4,55,36.7,0.0,20.6,5.8,7.7
3227,2025-08-08,Newcastle,Fog,14.5,93,39.2,0.0,11.4,1.0,8.6
3228,2025-08-08,Canberra,Light Rain,19.2,40,44.5,19.2,35.3,3.0,5.4
3229,2025-08-08,Sunshine Coast,Clear,16.3,62,14.6,0.0,48.4,8.7,5.2
3230,2025-08-08,Wollongong,Heavy Rain,15.3,86,46.9,0.0,7.9,3.7,6.2
3231,2025-08-09,Sydney,Heavy Rain,10.3,36,2.5,0.0,45.4,9.8,7.5
3232,2025-08-09,Melbourne,Light Rain,10.3,55,48.7,0.0,46.3,2.2,5.0
3233,2025-08-09,Brisbane,Cloudy,7.1,56,20.6,0.0,47.9,6.5,6.1
3234,2025-08-09,Perth,Cloudy,19.1,71,2.8,0.0,16.9,4.9,3.7
3235,2025-08-09,Adelaide,Fog,5.6,55,20.9,0.0,10.1,1.5,4.9
3236,2025-08-09,Gold Coast,Cloudy,7.5,51,16.8,10.1,34.6,2.7,7.7
3237,2025-08-09,Newcastle,Partly Cloudy,11.8,53,27.3,17.3,46.7,5.4,3.4
3238,2025-08-09,Canberra,Light Rain,5.5,61,48.9,0.0,6.6,7.9,3.4
3239,2025-08-09,Sunshine Coast,Clear,7.5,87,9.4,0.0,39.0,6.5,4.7
3240,2025-08-09,Wollongong,Clear,14.5,33,38.0,44.5,29.4,8.2,4.8
3241,2025-08-10,Sydney,Cloudy,14.9,85,47.6,0.0,7.7,8.6,4.4
3242,2025-08-10,Melbourne,Storm,10.8,82,41.8,18.8,25.9,8.3,4.4
3243,2025-08-10,Brisbane,Clear,10.0,63,46.1,0.0,35.6,6.8,10.0
3244,2025-08-10,Perth,Partly Cloudy,19.1,49,17.8,44.0,31.1,2.5,4.9
3245,2025-08-10,Adelaide,Heavy Rain,5.1,74,31.4,5.4,15.7,7.1,2.4
3246,2025-08-10,Gold Coast,Partly Cloudy,15.3,31,12.3,33.6,37.6,7.9,4.0
3247,2025-08-10,Newcastle,Heavy Rain,13.5,45,43.1,0.0,43.4,1.3,4.1
3248,2025-08-10,Canberra,Partly Cloudy,13.0,35,42.5,0.0,5.7,4.9,3.0
3249,2025-08-10,Sunshine Coast,Storm,5.2,58,40.6,0.0,45.6,3.6,1.9
3250,2025-08-10,Wollongong,Light Rain,11.5,89,39.6,0.0,36.3,8.8,6.2
3251,2025-08-11,Sydney,Storm,14.7,32,16.4,44.1,31.0,1.3,4.2
3252,2025-08-11,Melbourne,Fog,12.3,69,17.4,1.2,24.6,9.5,9.9
3253,2025-08-11,Brisbane,Partly Cloudy,18.3,95,22.7,0.0,14.3,6.8,3.2
3254,2025-08-11,Perth,Storm,16.6,70,37.3,0.0,27.3,6.5,6.4
3255,2025-08-11,Adelaide,Partly Cloudy,11.9,78,9.0,0.0,12.4,5.3,2.5
3256,2025-08-11,Gold Coast,Partly Cloudy,9.0,92,37.8,0.0,43.8,6.5,6.1
3257,2025-08-11,Newcastle,Cloudy,19.8,82,20.3,0.0,41.3,2.0,9.4
3258,2025-08-11,Canberra,Partly Cloudy,5.9,69,9.6,19.9,34.3,3.1,9.5
3259,2025-08-11,Sunshine Coast,Light Rain,16.7,79,40.5,0.0,33.8,7.7,1.3
3260,2025-08-11,Wollongong,Storm,10.3,41,29.2,0.0,5.3,7.1,2.7
3261,2025-08-12,Sydney,Storm,8.6,60,22.1,10.8,16.2,1.4,3.0
3262,2025-08-12,Melbourne,Cloudy,6.1,54,14.4,0.0,43.7,5.3,2.1
3263,2025-08-12,Brisbane,Heavy Rain,11.6,48,20.7,0.0,38.3,3.6,4.4
3264,2025-08-12,Perth,Clear,18.5,86,10.2,0.0,26.7,8.1,3.1
3265,2025-08-12,Adelaide,Clear,10.2,65,41.2,0.0,20.7,9.4,8.8
3266,2025-08-12,Gold Coast,Partly Cloudy,11.8,38,32.6,25.6,19.7,2.6,4.6
3267,2025-08-12,Newcastle,Storm,12.1,32,0.7,26.1,32.2,3.0,2.7
3268,2025-08-12,Canberra,Heavy Rain,6.9,76,23.7,44.5,23.2,9.1,1.1
3269,2025-08-12,Sunshine Coast,Clear,12.9,63,44.9,0.0,32.9,7.8,7.0
3270,2025-08-12,Wollongong,Light Rain,9.2,53,27.8,21.6,26.0,3.4,4.4
3271,2025-08-13,Sydney,Fog,18.9,88,10.9,41.7,8.5,6.1,7.2
3272,2025-08-13,Melbourne,Partly Cloudy,12.7,87,45.5,29.5,14.1,7.7,1.1
3273,2025-08-13,Brisbane,Storm,10.1,59,0.2,26.2,38.2,3.5,2.0
