utilization_id,vehicle_id,date,total_shipments,total_weight_kg,total_volume_m3,total_distance_km,total_revenue,total_cost,capacity_utilization_pct,volume_utilization_pct,distance_utilization_km,revenue_per_km,cost_per_km,profit_per_km,utilization_score,efficiency_rating,maintenance_required
5695,VH0039,2025-09-07,1,6721.4,19.8,163.3,376.18,315.4,72.2,21.3,163.3,2.3,1.93,0.37,46.8,Poor,False
5696,VH0047,2025-09-07,1,6216.3,15.27,139.5,699.18,161.46,27.4,6.7,139.5,5.01,1.16,3.85,17.1,Good,False
5697,VH0051,2025-09-07,1,12471.1,15.39,159.3,127.34,295.63,64.8,8.0,159.3,0.8,1.86,-1.06,36.4,Poor,False
5698,VH0069,2025-09-07,1,210.6,16.26,240.4,195.98,209.24,2.3,17.7,240.4,0.82,0.87,-0.06,10.0,Good,False
5699,VH0083,2025-09-07,1,1224.7,14.7,117.1,661.03,248.66,21.6,25.9,117.1,5.65,2.12,3.52,23.7,Poor,False
5700,VH0085,2025-09-07,1,1293.9,4.96,207.1,209.05,245.83,46.5,17.8,207.1,1.01,1.19,-0.18,32.2,Good,False
5701,VH0089,2025-09-07,1,10375.5,18.63,90.3,475.54,111.63,44.5,8.0,90.3,5.27,1.24,4.03,26.2,Excellent,False
5702,VH0096,2025-09-07,1,10098.8,17.37,89.5,622.22,218.11,45.5,7.8,89.5,6.95,2.44,4.52,26.6,Poor,True
5703,VH0101,2025-09-07,1,9008.3,18.33,189.9,159.39,121.41,49.8,10.1,189.9,0.84,0.64,0.2,30.0,Good,False
5704,VH0108,2025-09-07,1,12228.3,3.4,117.1,509.71,177.55,57.2,1.6,117.1,4.35,1.52,2.84,29.4,Good,False
5705,VH0114,2025-09-07,1,8880.8,17.53,197.6,223.87,230.47,47.5,9.4,197.6,1.13,1.17,-0.03,28.5,Good,False
5706,VH0123,2025-09-07,1,9056.5,17.24,140.8,324.19,152.64,69.4,13.2,140.8,2.3,1.08,1.22,41.3,Average,False
5707,VH0126,2025-09-07,1,4232.3,3.17,61.9,575.54,266.4,10.9,0.8,61.9,9.3,4.3,4.99,5.8,Average,False
5708,VH0129,2025-09-07,1,10024.9,0.19,104.4,243.22,146.85,41.7,0.1,104.4,2.33,1.41,0.92,20.9,Poor,False
5709,VH0132,2025-09-07,1,6516.3,2.16,212.9,756.75,190.28,20.0,0.7,212.9,3.55,0.89,2.66,10.3,Average,False
5710,VH0142,2025-09-07,1,486.0,13.4,40.9,789.38,90.03,21.8,60.1,40.9,19.3,2.2,17.1,41.0,Poor,False
5711,VH0146,2025-09-07,1,1667.1,18.65,73.5,502.41,251.44,62.7,70.1,73.5,6.84,3.42,3.41,66.4,Good,False
5712,VH0149,2025-09-07,1,8869.8,6.84,133.2,172.85,232.04,72.0,5.6,133.2,1.3,1.74,-0.44,38.8,Poor,False
5713,VH0154,2025-09-07,1,1765.6,13.75,132.0,574.51,242.79,35.2,27.4,132.0,4.35,1.84,2.51,31.3,Excellent,False
5714,VH0159,2025-09-07,1,518.9,16.24,82.5,594.04,91.28,14.6,45.7,82.5,7.2,1.11,6.09,30.2,Poor,False
5715,VH0160,2025-09-07,1,4220.5,18.2,47.0,590.73,149.59,75.3,32.5,47.0,12.57,3.18,9.39,53.9,Poor,False
5716,VH0164,2025-09-07,1,11416.8,11.55,88.1,477.32,238.89,67.3,6.8,88.1,5.42,2.71,2.71,37.1,Poor,False
5717,VH0178,2025-09-07,1,163.7,2.81,122.9,169.28,157.09,5.8,10.0,122.9,1.38,1.28,0.1,7.9,Poor,False
5718,VH0181,2025-09-07,1,1138.9,14.86,163.3,531.84,342.86,51.0,66.5,163.3,3.26,2.1,1.16,58.7,Excellent,False
5719,VH0188,2025-09-07,2,16333.1,17.67,265.8,1472.03,556.02,97.6,10.6,265.8,5.54,2.09,3.45,54.1,Excellent,False
5720,VH0193,2025-09-07,1,572.4,7.58,163.3,665.32,105.97,18.7,24.8,163.3,4.07,0.65,3.43,21.8,Average,False
5721,VH0196,2025-09-07,2,32446.9,9.48,256.5,616.32,437.95,112.9,3.3,256.5,2.4,1.71,0.7,58.1,Poor,False
5722,VH0004,2025-09-08,2,2392.5,23.57,315.7,1071.36,624.72,146.8,144.6,315.7,3.39,1.98,1.41,145.7,Good,False
5723,VH0005,2025-09-08,1,190.4,9.44,159.6,247.57,158.68,3.4,16.9,159.6,1.55,0.99,0.56,10.2,Average,False
5724,VH0013,2025-09-08,1,194.5,13.37,210.1,262.06,284.98,2.5,16.9,210.1,1.25,1.36,-0.11,9.7,Excellent,False
5725,VH0016,2025-09-08,1,8705.4,8.26,120.3,198.92,315.66,42.2,4.0,120.3,1.65,2.62,-0.97,23.1,Excellent,False
5726,VH0017,2025-09-08,2,702.8,28.96,229.7,1219.63,251.87,55.6,229.3,229.7,5.31,1.1,4.21,142.5,Average,False
5727,VH0021,2025-09-08,1,3339.9,16.14,111.4,538.14,249.25,19.9,9.6,111.4,4.83,2.24,2.59,14.8,Excellent,False
5728,VH0026,2025-09-08,2,13985.7,35.87,238.7,1249.21,291.78,70.4,18.1,238.7,5.23,1.22,4.01,44.3,Good,False
5729,VH0027,2025-09-08,1,637.3,18.78,133.3,725.01,312.28,51.9,152.9,133.3,5.44,2.34,3.1,102.4,Average,False
5730,VH0028,2025-09-08,1,4410.8,13.11,222.1,429.56,278.35,22.6,6.7,222.1,1.93,1.25,0.68,14.7,Excellent,False
5731,VH0029,2025-09-08,2,7295.1,13.92,230.6,1238.2,320.79,87.8,16.7,230.6,5.37,1.39,3.98,52.3,Poor,False
5732,VH0033,2025-09-08,1,3654.2,9.76,153.8,754.65,179.35,70.4,18.8,153.8,4.91,1.17,3.74,44.6,Excellent,False
5733,VH0038,2025-09-08,1,15549.2,18.65,148.4,230.95,313.19,53.9,6.5,148.4,1.56,2.11,-0.55,30.2,Poor,False
5734,VH0045,2025-09-08,1,606.0,2.32,159.6,275.06,313.37,5.8,2.2,159.6,1.72,1.96,-0.24,4.0,Excellent,False
5735,VH0047,2025-09-08,3,36419.9,22.29,435.1,1238.09,748.15,160.4,9.8,435.1,2.85,1.72,1.13,85.1,Excellent,False
5736,VH0049,2025-09-08,3,36881.1,27.25,447.2,1763.87,741.29,115.2,8.5,447.2,3.94,1.66,2.29,61.8,Average,False
5737,VH0052,2025-09-08,1,19.8,2.11,149.6,471.03,254.64,0.4,3.9,149.6,3.15,1.7,1.45,2.2,Poor,False
5738,VH0055,2025-09-08,3,2898.1,21.75,452.9,636.86,644.6,67.8,50.9,452.9,1.41,1.42,-0.02,59.3,Average,False
5739,VH0058,2025-09-08,2,11790.3,27.36,232.7,1378.09,292.16,104.7,24.3,232.7,5.92,1.26,4.67,64.5,Good,False
5740,VH0062,2025-09-08,1,12551.8,17.9,156.4,674.93,275.45,56.4,8.0,156.4,4.32,1.76,2.55,32.2,Excellent,False
5741,VH0068,2025-09-08,1,1700.2,11.19,222.1,196.19,170.31,39.7,26.1,222.1,0.88,0.77,0.12,32.9,Excellent,False
5742,VH0069,2025-09-08,1,525.7,12.56,174.0,521.43,152.44,5.7,13.7,174.0,3.0,0.88,2.12,9.7,Average,False
5743,VH0072,2025-09-08,1,30256.7,10.13,117.0,682.6,304.8,77.5,2.6,117.0,5.83,2.61,3.23,40.1,Poor,False
5744,VH0074,2025-09-08,1,4513.9,2.88,149.6,290.74,161.24,14.0,0.9,149.6,1.94,1.08,0.87,7.5,Average,False
5745,VH0078,2025-09-08,1,667.8,19.08,213.2,445.95,215.65,53.7,153.4,213.2,2.09,1.01,1.08,103.5,Average,False
5746,VH0079,2025-09-08,1,47.3,19.82,109.5,694.58,291.27,0.4,15.7,109.5,6.34,2.66,3.68,8.0,Poor,False
5747,VH0087,2025-09-08,1,4541.8,11.16,180.4,212.04,282.31,74.2,18.2,180.4,1.18,1.56,-0.39,46.2,Excellent,False
5748,VH0092,2025-09-08,1,1253.5,3.41,188.6,531.85,337.1,47.4,12.9,188.6,2.82,1.79,1.03,30.2,Excellent,False
5749,VH0099,2025-09-08,2,20679.2,28.89,251.5,533.09,427.98,61.8,8.6,251.5,2.12,1.7,0.42,35.2,Average,True
5750,VH0109,2025-09-08,1,10483.4,10.54,149.6,486.13,131.59,74.8,7.5,149.6,3.25,0.88,2.37,41.2,Average,False
5751,VH0113,2025-09-08,1,1614.8,12.08,174.0,527.07,139.64,57.8,43.3,174.0,3.03,0.8,2.23,50.6,Excellent,False
5752,VH0118,2025-09-08,1,546.6,16.79,147.1,173.01,268.28,44.8,137.6,147.1,1.18,1.82,-0.65,91.2,Excellent,False
5753,VH0119,2025-09-08,2,32645.4,27.67,238.9,828.49,529.6,85.1,7.2,238.9,3.47,2.22,1.25,46.2,Good,False
5754,VH0126,2025-09-08,1,7484.8,3.06,104.4,617.2,189.08,19.2,0.8,104.4,5.91,1.81,4.1,10.0,Good,False
5755,VH0127,2025-09-08,1,5153.0,9.83,210.1,168.44,236.14,40.7,7.8,210.1,0.8,1.12,-0.32,24.2,Poor,False
5756,VH0128,2025-09-08,2,3986.4,27.41,444.7,763.37,350.53,79.6,54.7,444.7,1.72,0.79,0.93,67.2,Good,False
5757,VH0131,2025-09-08,1,5411.4,7.92,210.0,290.38,264.4,69.9,10.2,210.0,1.38,1.26,0.12,40.1,Good,False
5758,VH0132,2025-09-08,1,5740.6,11.87,219.4,395.51,178.21,17.6,3.6,219.4,1.8,0.81,0.99,10.6,Poor,False
5759,VH0138,2025-09-08,1,17614.3,7.65,157.7,278.88,134.7,77.4,3.4,157.7,1.77,0.85,0.91,40.4,Good,False
5760,VH0141,2025-09-08,1,512.8,5.27,112.8,208.96,332.39,23.8,24.5,112.8,1.85,2.95,-1.09,24.1,Good,False
5761,VH0148,2025-09-08,2,19745.6,30.47,298.9,1000.49,403.63,120.8,18.6,298.9,3.35,1.35,2.0,69.7,Average,False
5762,VH0151,2025-09-08,2,17559.7,21.67,263.3,1010.16,478.2,45.1,5.6,263.3,3.84,1.82,2.02,25.3,Average,False
5763,VH0154,2025-09-08,1,310.8,13.23,142.7,316.88,176.5,6.2,26.4,142.7,2.22,1.24,0.98,16.3,Average,False
5764,VH0156,2025-09-08,1,13790.3,13.22,117.8,636.2,146.08,61.7,5.9,117.8,5.4,1.24,4.16,33.8,Excellent,False
5765,VH0157,2025-09-08,2,10155.1,9.3,205.6,702.24,297.16,72.2,6.6,205.6,3.42,1.45,1.97,39.4,Average,False
5766,VH0160,2025-09-08,1,808.0,16.04,121.0,645.33,181.44,14.4,28.6,121.0,5.33,1.5,3.83,21.5,Poor,False
5767,VH0161,2025-09-08,1,248.7,4.01,153.5,285.6,296.62,14.0,22.6,153.5,1.86,1.93,-0.07,18.3,Poor,False
5768,VH0165,2025-09-08,1,14187.2,9.45,103.7,788.5,113.32,66.5,4.4,103.7,7.6,1.09,6.51,35.5,Poor,False
5769,VH0167,2025-09-08,1,1452.5,16.08,159.6,114.83,148.47,12.6,13.9,159.6,0.72,0.93,-0.21,13.3,Poor,False
5770,VH0168,2025-09-08,1,1356.6,3.34,152.5,163.54,288.76,12.0,2.9,152.5,1.07,1.89,-0.82,7.5,Poor,False
5771,VH0180,2025-09-08,2,3860.8,30.75,244.7,1238.59,504.96,70.7,56.3,244.7,5.06,2.06,3.0,63.5,Average,False
5772,VH0196,2025-09-08,1,17041.4,18.1,155.2,533.08,146.77,59.3,6.3,155.2,3.43,0.95,2.49,32.8,Good,False
5773,VH0002,2025-09-09,1,1094.5,11.4,114.4,796.97,145.15,70.2,73.1,114.4,6.97,1.27,5.7,71.6,Excellent,False
5774,VH0004,2025-09-09,2,1612.5,19.4,306.8,743.41,376.41,98.9,119.0,306.8,2.42,1.23,1.2,109.0,Good,True
5775,VH0005,2025-09-09,2,3201.4,20.49,142.3,1310.41,390.04,57.3,36.7,142.3,9.21,2.74,6.47,47.0,Good,False
5776,VH0006,2025-09-09,2,30825.0,6.27,348.9,639.55,470.32,125.9,2.6,348.9,1.83,1.35,0.49,64.2,Average,False
5777,VH0008,2025-09-09,1,7696.0,17.37,111.3,181.05,177.97,63.1,14.2,111.3,1.63,1.6,0.03,38.6,Average,False
5778,VH0009,2025-09-09,1,5655.9,10.72,81.4,717.0,239.23,72.4,13.7,81.4,8.81,2.94,5.87,43.1,Excellent,False
5779,VH0010,2025-09-09,1,181.2,13.11,228.7,177.09,280.57,2.6,19.0,228.7,0.77,1.23,-0.45,10.8,Good,False
5780,VH0011,2025-09-09,2,21856.0,16.41,386.9,1109.69,577.32,62.9,4.7,386.9,2.87,1.49,1.38,33.8,Average,False
5781,VH0012,2025-09-09,1,8579.6,18.28,128.3,141.5,173.57,54.8,11.7,128.3,1.1,1.35,-0.25,33.2,Good,False
5782,VH0013,2025-09-09,2,5492.9,4.24,360.3,964.85,365.05,69.6,5.4,360.3,2.68,1.01,1.66,37.5,Poor,False
5783,VH0014,2025-09-09,1,1745.5,2.58,109.4,639.77,116.43,66.5,9.8,109.4,5.85,1.06,4.78,38.2,Poor,False
5784,VH0016,2025-09-09,2,23762.0,19.09,337.1,1124.74,494.92,115.1,9.2,337.1,3.34,1.47,1.87,62.2,Poor,False
5785,VH0017,2025-09-09,2,1091.1,10.84,393.1,1136.1,497.73,86.4,85.8,393.1,2.89,1.27,1.62,86.1,Poor,False
5786,VH0018,2025-09-09,1,2229.9,4.74,89.5,219.82,76.73,13.8,2.9,89.5,2.46,0.86,1.6,8.4,Excellent,True
5787,VH0019,2025-09-09,1,930.6,0.36,199.8,250.38,123.71,41.8,1.6,199.8,1.25,0.62,0.63,21.7,Poor,False
5788,VH0020,2025-09-09,1,13925.4,9.73,259.1,312.95,139.87,63.4,4.4,259.1,1.21,0.54,0.67,33.9,Excellent,False
5789,VH0023,2025-09-09,1,6765.8,19.42,188.6,774.56,262.26,52.3,15.0,188.6,4.11,1.39,2.72,33.6,Average,False
5790,VH0027,2025-09-09,2,196.0,20.36,255.3,1072.82,523.44,16.0,165.8,255.3,4.2,2.05,2.15,90.9,Average,False
5791,VH0028,2025-09-09,1,2719.2,6.04,149.1,428.61,199.11,13.9,3.1,149.1,2.87,1.34,1.54,8.5,Poor,False
5792,VH0031,2025-09-09,2,46918.3,16.72,260.3,612.97,426.4,138.7,4.9,260.3,2.35,1.64,0.72,71.8,Poor,True
5793,VH0032,2025-09-09,1,1153.2,16.4,166.7,224.64,173.37,16.2,23.1,166.7,1.35,1.04,0.31,19.6,Excellent,False
5794,VH0034,2025-09-09,4,64639.7,40.85,708.0,1485.46,813.1,186.6,11.8,708.0,2.1,1.15,0.95,99.2,Poor,False
5795,VH0035,2025-09-09,2,5586.0,4.83,309.6,981.1,615.34,24.8,2.1,309.6,3.17,1.99,1.18,13.4,Poor,False
5796,VH0036,2025-09-09,2,24434.6,22.9,254.4,973.26,222.63,69.1,6.5,254.4,3.83,0.88,2.95,37.8,Excellent,False
5797,VH0038,2025-09-09,2,19531.0,12.24,310.6,951.67,381.74,67.7,4.2,310.6,3.06,1.23,1.83,36.0,Good,False
5798,VH0042,2025-09-09,2,30177.8,20.54,399.6,879.68,463.35,94.7,6.4,399.6,2.2,1.16,1.04,50.6,Good,False
5799,VH0047,2025-09-09,1,11616.6,12.86,104.4,737.51,262.99,51.2,5.7,104.4,7.06,2.52,4.55,28.4,Average,False
5800,VH0049,2025-09-09,1,601.0,16.88,188.6,618.44,93.28,1.9,5.3,188.6,3.28,0.49,2.78,3.6,Good,False
5801,VH0050,2025-09-09,1,979.4,10.53,47.0,464.84,177.32,7.3,7.9,47.0,9.89,3.77,6.12,7.6,Poor,False
5802,VH0051,2025-09-09,1,2772.3,19.42,195.2,108.63,211.69,14.4,10.1,195.2,0.56,1.08,-0.53,12.2,Good,False
5803,VH0052,2025-09-09,1,4102.4,18.19,189.7,753.45,110.21,76.5,33.9,189.7,3.97,0.58,3.39,55.2,Average,False
5804,VH0057,2025-09-09,1,1265.0,9.15,197.6,562.22,319.81,73.1,52.9,197.6,2.85,1.62,1.23,63.0,Average,False
5805,VH0058,2025-09-09,1,7197.4,8.16,222.1,652.41,147.77,63.9,7.2,222.1,2.94,0.67,2.27,35.6,Poor,False
5806,VH0059,2025-09-09,2,1700.8,12.39,266.2,1154.39,516.54,78.7,57.4,266.2,4.34,1.94,2.4,68.1,Excellent,False
5807,VH0062,2025-09-09,3,9827.9,27.91,440.9,1384.3,688.3,44.2,12.5,440.9,3.14,1.56,1.58,28.4,Average,False
5808,VH0063,2025-09-09,1,86.2,3.58,82.5,438.24,301.17,3.3,13.8,82.5,5.31,3.65,1.66,8.6,Good,False
5809,VH0065,2025-09-09,1,11130.3,6.69,162.0,691.16,328.94,61.9,3.7,162.0,4.27,2.03,2.24,32.8,Poor,True
5810,VH0066,2025-09-09,1,5905.3,8.9,163.3,762.34,198.99,50.8,7.7,163.3,4.67,1.22,3.45,29.2,Good,False
5811,VH0067,2025-09-09,1,2944.3,5.92,255.2,544.64,258.3,11.0,2.2,255.2,2.13,1.01,1.12,6.6,Average,False
5812,VH0068,2025-09-09,4,6184.6,54.26,646.9,2240.08,884.79,144.3,126.6,646.9,3.46,1.37,2.1,135.4,Excellent,False
5813,VH0071,2025-09-09,3,17771.9,24.13,500.3,996.08,798.24,119.9,16.3,500.3,1.99,1.6,0.4,68.1,Average,False
5814,VH0074,2025-09-09,2,19003.7,34.73,293.0,806.6,430.7,59.1,10.8,293.0,2.75,1.47,1.28,34.9,Average,False
5815,VH0075,2025-09-09,1,3477.6,8.09,67.4,291.85,215.69,63.8,14.8,67.4,4.33,3.2,1.13,39.3,Poor,False
5816,VH0076,2025-09-09,1,4372.4,2.47,169.9,528.37,218.64,47.8,2.7,169.9,3.11,1.29,1.82,25.2,Average,False
5817,VH0077,2025-09-09,1,7384.1,2.75,166.7,153.98,288.9,41.0,1.5,166.7,0.92,1.73,-0.81,21.3,Good,False
5818,VH0078,2025-09-09,2,654.7,37.74,229.2,572.19,271.99,52.6,303.4,229.2,2.5,1.19,1.31,178.0,Good,False
5819,VH0079,2025-09-09,1,10074.9,0.94,174.0,184.34,278.47,79.7,0.7,174.0,1.06,1.6,-0.54,40.2,Excellent,False
5820,VH0081,2025-09-09,3,5268.3,28.93,489.2,789.28,633.61,80.7,44.3,489.2,1.61,1.3,0.32,62.5,Average,False
5821,VH0083,2025-09-09,2,5102.4,23.44,373.1,1065.79,406.77,89.9,41.3,373.1,2.86,1.09,1.77,65.6,Excellent,False
5822,VH0084,2025-09-09,2,3905.9,34.12,326.9,966.63,610.25,83.3,72.8,326.9,2.96,1.87,1.09,78.0,Good,False
5823,VH0088,2025-09-09,1,4579.2,3.49,114.4,519.45,119.74,65.4,5.0,114.4,4.54,1.05,3.49,35.2,Good,False
5824,VH0089,2025-09-09,1,13428.9,2.93,172.7,633.12,181.8,57.5,1.3,172.7,3.67,1.05,2.61,29.4,Average,True
5825,VH0090,2025-09-09,1,1315.7,15.73,199.3,510.44,206.73,11.4,13.6,199.3,2.56,1.04,1.52,12.5,Poor,False
5826,VH0091,2025-09-09,2,7497.3,26.9,411.1,999.32,406.1,89.6,32.1,411.1,2.43,0.99,1.44,60.8,Excellent,True
5827,VH0092,2025-09-09,1,1748.3,6.51,189.1,631.44,171.09,66.1,24.6,189.1,3.34,0.9,2.43,45.4,Good,False
5828,VH0093,2025-09-09,3,10473.5,23.69,351.3,1174.07,653.47,174.8,39.5,351.3,3.34,1.86,1.48,107.2,Excellent,False
5829,VH0094,2025-09-09,1,6055.8,5.44,93.7,305.43,272.89,42.0,3.8,93.7,3.26,2.91,0.35,22.9,Excellent,False
5830,VH0095,2025-09-09,1,8976.1,11.41,152.5,115.31,105.02,32.3,4.1,152.5,0.76,0.69,0.07,18.2,Poor,False
5831,VH0096,2025-09-09,1,343.0,7.44,137.9,223.83,275.62,1.5,3.3,137.9,1.62,2.0,-0.38,2.4,Excellent,False
5832,VH0097,2025-09-09,2,27466.0,28.21,392.0,1523.47,407.44,83.7,8.6,392.0,3.89,1.04,2.85,46.1,Excellent,False
5833,VH0098,2025-09-09,2,2061.1,20.55,316.7,641.07,283.51,130.6,130.2,316.7,2.02,0.9,1.13,130.4,Poor,False
5834,VH0099,2025-09-09,2,23335.7,26.71,289.9,827.71,583.4,69.7,8.0,289.9,2.86,2.01,0.84,38.9,Average,False
5835,VH0103,2025-09-09,2,17845.9,26.49,354.4,955.01,490.17,68.5,10.2,354.4,2.69,1.38,1.31,39.4,Good,False
5836,VH0105,2025-09-09,1,11899.4,15.84,142.7,439.21,181.27,65.4,8.7,142.7,3.08,1.27,1.81,37.1,Poor,False
5837,VH0106,2025-09-09,1,11854.9,13.37,87.2,166.69,97.22,46.0,5.2,87.2,1.91,1.11,0.8,25.6,Poor,False
5838,VH0108,2025-09-09,1,11241.3,19.52,228.2,736.72,267.24,52.6,9.1,228.2,3.23,1.17,2.06,30.8,Average,False
5839,VH0110,2025-09-09,2,3341.6,34.48,261.5,619.87,281.04,77.6,80.1,261.5,2.37,1.07,1.3,78.8,Excellent,False
5840,VH0111,2025-09-09,3,35105.7,23.42,414.0,877.1,668.21,142.7,9.5,414.0,2.12,1.61,0.5,76.1,Excellent,False
5841,VH0112,2025-09-09,1,28058.7,11.44,210.0,257.67,305.24,74.5,3.0,210.0,1.23,1.45,-0.23,38.8,Excellent,False
5842,VH0113,2025-09-09,1,1426.5,7.36,139.5,116.02,306.42,51.1,26.4,139.5,0.83,2.2,-1.36,38.7,Good,False
5843,VH0114,2025-09-09,1,6966.2,13.27,180.4,377.94,260.97,37.3,7.1,180.4,2.1,1.45,0.65,22.2,Average,False
5844,VH0116,2025-09-09,3,23137.2,27.69,310.3,1184.43,500.3,171.9,20.6,310.3,3.82,1.61,2.2,96.2,Poor,False
5845,VH0117,2025-09-09,2,5474.3,16.89,447.5,836.19,546.37,32.8,10.1,447.5,1.87,1.22,0.65,21.4,Good,False
5846,VH0118,2025-09-09,1,172.3,8.43,139.5,105.48,317.95,14.1,69.1,139.5,0.76,2.28,-1.52,41.6,Average,False
5847,VH0119,2025-09-09,3,58741.3,37.44,627.1,1930.06,548.62,153.1,9.8,627.1,3.08,0.87,2.2,81.5,Excellent,False
5848,VH0120,2025-09-09,3,24255.9,28.25,602.1,1489.59,472.17,157.3,18.3,602.1,2.47,0.78,1.69,87.8,Poor,False
5849,VH0123,2025-09-09,2,8846.4,11.16,255.1,1029.75,441.75,67.8,8.6,255.1,4.04,1.73,2.3,38.2,Excellent,False
5850,VH0124,2025-09-09,2,7165.0,9.84,190.5,794.67,606.97,33.7,4.6,190.5,4.17,3.19,0.99,19.2,Poor,False
5851,VH0126,2025-09-09,2,10355.4,31.79,280.2,264.78,430.52,26.6,8.2,280.2,0.94,1.54,-0.59,17.4,Excellent,False
5852,VH0128,2025-09-09,1,2864.3,10.64,166.7,247.32,280.7,57.2,21.2,166.7,1.48,1.68,-0.2,39.2,Poor,False
5853,VH0129,2025-09-09,1,18277.3,19.81,81.4,681.41,73.21,76.1,8.2,81.4,8.37,0.9,7.47,42.2,Good,False
5854,VH0130,2025-09-09,1,11280.1,2.35,132.0,333.37,226.36,77.4,1.6,132.0,2.53,1.71,0.81,39.5,Good,False
5855,VH0131,2025-09-09,1,125.5,13.33,149.1,493.79,152.36,1.6,17.2,149.1,3.31,1.02,2.29,9.4,Average,False
5856,VH0133,2025-09-09,4,28102.4,27.11,606.7,1283.42,857.43,82.3,7.9,606.7,2.12,1.41,0.7,45.1,Poor,False
5857,VH0134,2025-09-09,1,1621.2,13.94,91.8,377.79,112.21,4.1,3.5,91.8,4.12,1.22,2.89,3.8,Good,True
5858,VH0138,2025-09-09,1,15607.6,5.95,253.0,422.66,115.72,68.5,2.6,253.0,1.67,0.46,1.21,35.6,Excellent,False
5859,VH0139,2025-09-09,2,4707.1,12.59,369.0,1322.83,326.98,74.9,20.0,369.0,3.58,0.89,2.7,47.4,Excellent,False
5860,VH0141,2025-09-09,1,555.6,16.9,95.3,328.95,137.03,25.8,78.5,95.3,3.45,1.44,2.01,52.2,Poor,False
5861,VH0143,2025-09-09,2,19583.8,11.51,304.7,1443.23,485.92,125.3,7.4,304.7,4.74,1.59,3.14,66.3,Good,False
5862,VH0144,2025-09-09,1,1157.0,12.93,97.7,268.11,270.02,16.4,18.3,97.7,2.74,2.76,-0.02,17.3,Poor,False
5863,VH0145,2025-09-09,1,4319.2,5.82,228.2,554.83,261.78,17.9,2.4,228.2,2.43,1.15,1.28,10.2,Poor,False
5864,VH0147,2025-09-09,1,15976.7,18.1,120.3,246.88,246.13,50.8,5.8,120.3,2.05,2.05,0.01,28.3,Good,False
5865,VH0148,2025-09-09,1,691.0,14.09,210.1,309.83,205.25,4.2,8.6,210.1,1.47,0.98,0.5,6.4,Excellent,False
5866,VH0150,2025-09-09,2,8263.2,34.92,389.4,1037.54,483.26,66.8,28.2,389.4,2.66,1.24,1.42,47.5,Poor,False
5867,VH0151,2025-09-09,1,1592.5,0.94,159.3,528.35,310.34,4.1,0.2,159.3,3.32,1.95,1.37,2.2,Average,False
5868,VH0152,2025-09-09,2,16261.7,18.98,475.3,820.0,484.92,117.4,13.7,475.3,1.73,1.02,0.7,65.6,Excellent,False
5869,VH0153,2025-09-09,3,12592.5,36.93,620.3,1303.24,748.12,126.3,37.0,620.3,2.1,1.21,0.89,81.7,Good,False
5870,VH0154,2025-09-09,3,4411.0,42.37,361.5,1612.65,705.96,87.9,84.5,361.5,4.46,1.95,2.51,86.2,Average,False
5871,VH0157,2025-09-09,1,6505.3,7.29,61.9,463.22,175.56,46.3,5.2,61.9,7.48,2.84,4.65,25.7,Average,False
5872,VH0158,2025-09-09,1,581.1,19.42,159.6,396.7,175.51,7.7,25.7,159.6,2.49,1.1,1.39,16.7,Average,False
5873,VH0159,2025-09-09,1,2113.4,4.68,117.0,716.08,134.27,59.5,13.2,117.0,6.12,1.15,4.97,36.3,Average,False
5874,VH0160,2025-09-09,2,2561.2,15.81,349.8,1456.07,366.66,45.7,28.2,349.8,4.16,1.05,3.11,37.0,Excellent,False
5875,VH0164,2025-09-09,2,16617.5,19.85,418.5,923.97,531.85,98.0,11.7,418.5,2.21,1.27,0.94,54.8,Poor,False
5876,VH0165,2025-09-09,1,14735.7,9.01,121.0,665.27,230.22,69.1,4.2,121.0,5.5,1.9,3.6,36.6,Excellent,False
5877,VH0166,2025-09-09,2,7838.9,29.54,359.4,925.39,336.76,106.0,40.0,359.4,2.57,0.94,1.64,73.0,Poor,False
5878,VH0169,2025-09-09,1,1885.4,13.39,213.2,375.31,345.23,40.2,28.6,213.2,1.76,1.62,0.14,34.4,Good,False
5879,VH0171,2025-09-09,1,9074.4,2.49,202.0,612.59,171.82,35.1,1.0,202.0,3.03,0.85,2.18,18.0,Excellent,False
5880,VH0172,2025-09-09,1,317.8,6.25,137.9,561.57,109.4,17.8,34.9,137.9,4.07,0.79,3.28,26.3,Average,False
5881,VH0173,2025-09-09,1,4804.1,18.56,199.8,522.44,142.43,75.4,29.1,199.8,2.61,0.71,1.9,52.3,Good,False
5882,VH0174,2025-09-09,1,5841.6,10.91,133.2,569.46,285.77,16.2,3.0,133.2,4.28,2.15,2.13,9.6,Good,False
5883,VH0176,2025-09-09,1,5826.9,17.4,216.5,260.03,200.72,56.2,16.8,216.5,1.2,0.93,0.27,36.5,Poor,False
5884,VH0178,2025-09-09,1,439.0,10.3,117.8,224.09,315.95,15.7,36.8,117.8,1.9,2.68,-0.78,26.2,Poor,False
5885,VH0180,2025-09-09,1,2591.0,18.67,189.1,511.62,207.98,47.5,34.2,189.1,2.71,1.1,1.61,40.8,Average,False
5886,VH0182,2025-09-09,3,15463.0,18.38,527.4,1286.97,488.77,188.8,22.4,527.4,2.44,0.93,1.51,105.6,Excellent,False
