maintenance_id,vehicle_id,maintenance_type,maintenance_date,odometer_reading,description,parts_cost,labor_cost,total_cost,maintenance_provider,next_maintenance_due_date,next_maintenance_due_mileage,maintenance_status,created_at,updated_at,_loaded_at
2115,VH0163,Preventive Maintenance,2025-09-15,482114,Velit illo laborum autem pariatur occaecati fugiat asperiores.,268.1616459525455,277.153889349608,428.6,"Mullen, Sullivan and Bennett",2025-11-13,496615,COMPLETED,2025-02-23 19:36:33.893671,2025-05-21 01:18:26.269595,2025-09-20 07:32:18.521445
2116,VH0163,Tire Replacement,2025-06-27,112567,Sit provident dignissimos quasi.,907.2197541558352,937.641482867316,1450.0,Watson Inc,2025-10-26,155158,COMPLETED,2023-10-20 10:30:36.246167,2025-06-28 05:03:41.251872,2025-09-19 19:07:43.545260
2117,VH0164,Electrical Repair,2025-09-09,498689,Nulla eligendi voluptates tempora eaque architecto saepe.,649.2064560739155,670.9762451398512,1037.62,"Tyler, Mendoza and Lindsey",2026-01-31,88850,COMPLETED,2024-09-17 09:17:51.372694,2025-08-16 05:41:50.262366,2025-09-20 01:29:21.755500
2118,VH0164,Transmission Service,2025-06-14,361047,Incidunt odit animi porro quae nam.,1861.7463259749275,1924.1761191964235,2975.61,Nelson Ltd,2025-11-28,286000,COMPLETED,2023-11-04 15:13:36.070719,2024-12-01 08:07:07.742380,2025-09-20 16:06:17.059552
2119,VH0164,Electrical Repair,2025-08-29,148139,Veritatis aliquid ex fuga.,363.73881122485267,375.93603619292605,581.36,Washington LLC,2026-02-06,121142,COMPLETED,2024-07-07 13:38:58.538352,2024-12-27 12:38:44.542642,2025-09-20 10:06:07.533199
2120,VH0164,Engine Repair,2025-07-01,116120,Veritatis non ullam similique omnis.,2145.36824787588,2217.308712712688,3428.92,Delgado LLC,2025-11-05,116283,COMPLETED,2025-07-30 19:04:05.829747,2025-07-26 20:14:57.882171,2025-09-20 13:49:02.834272
2121,VH0164,Tire Replacement,2025-06-22,452270,Quisquam accusantium dicta quia suscipit quia debitis deleniti.,471.5227747065256,487.3343108505485,753.63,Thompson-Guerrero,2025-10-08,293120,COMPLETED,2024-01-16 19:02:42.184823,2025-03-11 10:15:13.592751,2025-09-20 05:19:13.049966
2122,VH0164,Routine Service,2025-07-30,492370,Debitis praesentium ipsum vero quis.,370.2269966390568,382.6417894186737,591.73,Perez-Clayton,2026-01-10,358526,COMPLETED,2025-01-16 15:59:33.607656,2024-12-20 20:38:42.412169,2025-09-19 22:09:57.408304
2123,VH0164,Brake Service,2025-07-26,302273,Officiis molestias error exercitationem.,569.0269998704189,588.1081375333365,909.47,Edwards LLC,2025-10-16,270390,COMPLETED,2024-12-12 00:03:58.169503,2025-05-12 17:07:00.191490,2025-09-20 12:14:11.086348
2124,VH0164,Preventive Maintenance,2025-08-29,388524,Dignissimos optio voluptas.,207.48428611941935,214.4418403782478,331.62,Ward LLC,2025-12-15,465194,COMPLETED,2025-07-13 15:49:43.556551,2025-03-06 02:45:15.636733,2025-09-20 02:58:56.855978
2125,VH0164,Oil Change,2025-08-05,285357,Fuga enim omnis.,49.56548201670708,51.227557429481905,79.22,Richardson Group,2025-10-24,469098,COMPLETED,2024-09-15 18:08:29.506425,2025-02-08 19:49:13.126091,2025-09-20 11:14:25.989269
2126,VH0164,Preventive Maintenance,2025-09-17,233616,Atque quas laborum odio sunt soluta.,117.60696357839471,121.5506686445306,187.97,Knight Ltd,2026-01-05,388833,COMPLETED,2025-08-03 23:07:04.763008,2025-06-25 08:39:05.406519,2025-09-20 12:44:48.265051
2127,VH0164,Body Work,2025-07-12,386548,Adipisci esse corrupti cumque.,818.0244106024173,845.4551588689956,1307.44,Hudson Ltd,2025-12-19,193938,COMPLETED,2024-05-31 09:35:20.594330,2024-12-25 17:53:07.509717,2025-09-20 07:45:09.035111
2128,VH0164,Electrical Repair,2025-06-16,374917,Vitae molestiae voluptate placeat doloribus.,585.1129446147958,604.7334909985217,935.18,Garza Group,2025-09-24,445856,COMPLETED,2024-07-27 08:46:55.259061,2025-06-13 16:39:38.109283,2025-09-20 07:47:25.811719
2129,VH0164,Oil Change,2025-08-03,217298,Quasi dolore quidem asperiores cupiditate optio.,37.5276143822531,38.78602492578042,59.98,Ballard-Brown,2025-11-27,412562,COMPLETED,2024-07-24 19:16:20.962432,2024-10-13 09:31:03.075930,2025-09-20 08:58:28.183429
2130,VH0164,Routine Service,2025-08-30,242769,Aliquam alias voluptas doloribus.,268.75603130871656,277.76820618321074,429.55,Smith and Sons,2025-12-28,181220,COMPLETED,2024-08-19 11:11:08.968552,2024-11-06 05:23:11.854831,2025-09-19 23:02:27.171950
2131,VH0165,Tire Replacement,2025-01-01,257659,Adipisci quia aut rem debitis adipisci magni ad.,355.7114805725634,367.6395256927966,568.53,Estrada Inc,2025-05-04,200436,COMPLETED,2024-07-31 01:15:03.700598,2025-07-02 18:41:07.960304,2025-09-20 13:00:55.072782
2132,VH0165,Body Work,2025-03-29,63222,A ea quam ipsum rerum.,691.1512921557138,714.3276141132478,1104.66,"Crawford, Taylor and Stanley",2025-05-30,205316,COMPLETED,2025-02-19 00:36:39.899848,2025-09-08 23:14:14.947708,2025-09-20 16:04:25.683995
2133,VH0165,Oil Change,2024-08-23,163688,Ea porro sed possimus magnam.,63.805703812973846,65.94529546400612,101.98,Walton Group,2025-01-11,257672,COMPLETED,2025-06-04 12:43:40.616286,2025-01-21 02:02:40.471598,2025-09-20 14:11:48.060678
2134,VH0165,Brake Service,2025-08-07,391720,Impedit voluptatum deleniti voluptatibus.,220.58579070702154,227.9826766894489,352.56,"Knight, Gibson and Johnson",2026-01-14,123436,COMPLETED,2025-05-05 07:57:09.224800,2024-11-06 03:48:48.280531,2025-09-20 03:13:20.163695
2135,VH0165,Engine Repair,2025-08-30,229811,Rem reiciendis ullam consequatur.,4438.087753890547,4586.909801721983,7093.35,Simmons Group,2025-12-08,100804,COMPLETED,2023-09-29 13:41:57.622952,2025-03-29 18:09:58.684347,2025-09-20 00:06:48.966434
2136,VH0165,Electrical Repair,2024-09-29,105428,Placeat dignissimos hic laudantium.,375.3512240780473,387.9378471736277,599.92,Pearson-Leonard,2024-12-29,460553,COMPLETED,2024-08-10 13:18:38.549792,2025-07-22 04:34:03.455059,2025-09-20 12:51:05.206573
2137,VH0165,Transmission Service,2024-06-28,92220,Accusamus odit quidem ipsum.,1369.4888873699713,1415.4118505926178,2188.84,"Ray, Moreno and Howell",2024-11-03,471906,COMPLETED,2025-01-03 01:21:54.848879,2024-11-24 21:35:20.700037,2025-09-20 03:44:09.819443
2138,VH0165,Routine Service,2025-04-10,492710,Illo amet ipsa odit totam distinctio reprehenderit.,199.1128376293469,205.78967276392734,318.24,Young-Walsh,2025-07-01,409147,COMPLETED,2025-02-15 14:05:39.937698,2024-10-07 10:14:32.942692,2025-09-20 11:38:01.055381
2139,VH0165,Oil Change,2024-09-19,305958,Temporibus eum similique dolorum.,66.33966243665049,68.56422512304931,106.03,"Armstrong, Moon and Steele",2024-12-24,494712,COMPLETED,2024-12-08 08:42:33.113335,2025-02-27 02:40:02.315305,2025-09-20 15:17:08.845042
2140,VH0165,Preventive Maintenance,2024-09-16,473252,Incidunt consectetur ipsam iusto aut sed.,82.95116896964183,85.73276399899915,132.58,Murphy-Lopez,2025-01-17,248596,COMPLETED,2024-08-23 08:34:01.524931,2025-05-20 10:46:00.066374,2025-09-19 23:30:06.211851
2141,VH0165,Brake Service,2025-08-29,103994,Libero nostrum maiores non soluta saepe amet.,365.82228831543125,378.0893783570283,584.69,"Rogers, Hall and Thomas",2026-01-25,415246,COMPLETED,2024-01-17 16:34:08.050361,2025-03-08 15:42:20.639631,2025-09-20 08:11:15.047637
2142,VH0165,Preventive Maintenance,2024-08-27,344921,Nemo mollitia est fugiat inventore.,184.28448716486878,190.4640843887857,294.54,Wilkinson-Hampton,2024-11-29,289854,COMPLETED,2025-03-22 11:08:17.379710,2025-07-24 10:34:59.913876,2025-09-20 05:24:22.407371
2143,VH0165,Routine Service,2025-01-25,357454,Quod vel ipsa harum nostrum aliquam.,431.7615227226612,446.2397479290189,690.08,Kaiser-Hart,2025-03-08,294996,COMPLETED,2025-01-23 13:17:11.310847,2025-08-16 23:02:03.584749,2025-09-20 11:41:11.234131
2144,VH0165,Electrical Repair,2025-01-11,304233,Quo facere eligendi omnis.,237.82296603598243,245.7978648639279,380.11,Dawson Inc,2025-05-31,318343,COMPLETED,2023-10-24 21:25:23.048154,2025-03-06 03:36:27.875438,2025-09-20 05:18:38.271013
2145,VH0165,Transmission Service,2024-08-18,347039,Sunt quos explicabo fugit possimus.,1449.7559372049038,1498.3704891009268,2317.13,Torres-Gardner,2025-01-08,337536,COMPLETED,2023-11-12 14:54:44.166548,2024-10-06 15:38:01.855419,2025-09-20 16:10:36.653409
2146,VH0165,Tire Replacement,2025-06-02,300282,Ea nisi error sequi quam fuga.,354.49142642042284,366.37855956066477,566.58,Evans-West,2025-08-26,60013,COMPLETED,2025-03-16 15:42:33.421208,2025-05-21 06:29:23.975119,2025-09-20 09:13:43.526304
2147,VH0165,Oil Change,2025-01-08,377466,Enim sunt aliquid voluptatum quis rerum corrupti.,85.73539511170627,88.610353377454,137.03,Velasquez-Cruz,2025-07-04,274763,COMPLETED,2024-09-24 15:40:48.088475,2024-12-18 18:58:21.769940,2025-09-19 21:57:20.636913
2148,VH0165,Body Work,2024-11-22,154687,Ipsum totam reiciendis non.,344.2930250461193,355.838175994639,550.28,Hodge-Johnson,2025-03-27,399329,COMPLETED,2025-06-11 17:22:43.381216,2024-10-15 21:56:11.093281,2025-09-20 08:05:11.002635
2149,VH0166,Tire Replacement,2024-10-13,142344,Eaque architecto laudantium quod libero rem.,1219.171959138289,1260.0543566209815,1948.59,Edwards-Walker,2025-02-16,137570,COMPLETED,2025-04-20 06:24:52.496198,2025-03-03 20:45:53.526815,2025-09-20 02:39:39.917745
2150,VH0166,Brake Service,2024-06-16,333643,Odit omnis repudiandae impedit nulla aliquam.,473.3372142148372,489.2095938162831,756.53,"Simmons, Lopez and Marshall",2024-09-29,237378,COMPLETED,2023-11-06 15:16:23.377997,2025-09-12 13:25:31.208033,2025-09-20 03:30:21.186728
2151,VH0166,Engine Repair,2024-04-08,53799,Hic ab molestias a officiis.,4825.495615666928,4987.308580878268,7712.54,"Cunningham, Howard and Hudson",2024-10-01,456709,COMPLETED,2024-08-04 06:00:10.577718,2025-05-20 23:44:44.265797,2025-09-20 13:54:51.617346
2152,VH0166,Tire Replacement,2024-09-28,283983,Consequuntur sit corporis sapiente consectetur fugiat eos.,860.6512256718222,889.5113755777887,1375.57,Harris-Neal,2024-11-23,206190,COMPLETED,2025-03-05 06:29:35.233442,2025-07-25 06:48:02.450328,2025-09-20 11:22:35.887539
2153,VH0166,Electrical Repair,2025-01-29,137900,Magni cupiditate eum assumenda distinctio neque inventore sed.,899.1048298721103,929.2544414653925,1437.03,Rodriguez-Rice,2025-04-04,336387,COMPLETED,2025-07-03 15:10:21.941182,2025-07-05 17:17:43.245499,2025-09-20 15:50:17.076504
2154,VH0166,Engine Repair,2024-11-15,202549,Blanditiis impedit iusto excepturi dolorem recusandae recusandae adipisci.,4132.9741088480405,4271.564804801241,6605.69,Young-Miller,2025-02-16,348005,COMPLETED,2024-12-19 12:30:09.264591,2024-11-26 15:12:09.470111,2025-09-20 12:58:42.840005
2155,VH0166,Preventive Maintenance,2024-08-21,337986,Exercitationem id veniam.,205.35701221312294,212.24323276324859,328.22,"Pittman, Hines and Carr",2024-09-24,74960,COMPLETED,2023-11-24 00:15:40.415936,2024-11-24 02:56:05.696912,2025-09-19 20:51:41.052678
2156,VH0166,Oil Change,2024-09-10,304622,Illo animi nobis sunt expedita debitis temporibus aspernatur.,77.23255617448021,79.8223894104424,123.44,Wright-Compton,2025-01-14,437057,COMPLETED,2025-06-27 07:15:58.916140,2025-04-06 06:38:24.756399,2025-09-20 06:47:27.343653
2157,VH0166,Oil Change,2025-05-01,233487,Delectus quam ratione tempora reiciendis.,87.59363143573582,90.53090179408568,140.0,"Walker, Fletcher and Floyd",2025-06-02,436607,COMPLETED,2024-09-11 09:30:00.871355,2025-07-24 14:35:07.176336,2025-09-19 23:26:03.845558
2158,VH0166,Engine Repair,2025-05-23,430963,Optio quos aspernatur.,1110.0803478730397,1147.304584929433,1774.23,Salazar-Foster,2025-10-12,480587,COMPLETED,2025-03-16 01:09:07.306670,2025-06-06 05:56:57.847155,2025-09-20 02:16:27.385118
2159,VH0166,Oil Change,2025-08-09,404979,Omnis officiis necessitatibus eveniet.,82.18159635059928,84.93738536180824,131.35,"Sanchez, Thornton and Hodge",2025-12-03,87168,COMPLETED,2024-04-25 05:33:40.719881,2024-10-28 18:32:27.009948,2025-09-20 02:07:51.970767
2160,VH0166,Brake Service,2024-07-30,147722,Itaque quae atque blanditiis.,610.9655792642573,631.4530400137476,976.5,Perez-Ibarra,2024-12-08,104059,COMPLETED,2024-08-22 00:38:27.837327,2024-10-17 11:55:30.942139,2025-09-20 13:27:30.585089
2161,VH0166,Routine Service,2025-07-11,421073,Quia tempora nemo rem dolorem velit.,254.46575600877222,262.9987362048042,406.71,"Copeland, Lyons and Jackson",2025-12-22,498309,COMPLETED,2024-06-18 08:50:46.642755,2025-07-31 14:48:30.822170,2025-09-19 21:02:11.755200
2162,VH0166,Brake Service,2024-07-01,415619,Aspernatur sapiente fuga nesciunt velit nemo.,559.4042137884073,578.1626713219576,894.09,Mason-Anderson,2024-11-06,268144,COMPLETED,2024-12-18 16:21:40.419280,2025-03-07 16:22:38.344048,2025-09-20 07:26:18.537314
2163,VH0166,Tire Replacement,2025-04-13,65809,Explicabo distinctio at sunt sapiente voluptate.,1031.8717483768469,1066.4734226132853,1649.23,"Mcconnell, Mcneil and Caldwell",2025-09-06,469620,COMPLETED,2023-10-16 02:10:16.363345,2025-08-08 09:32:27.017669,2025-09-20 14:48:15.559341
2164,VH0166,Body Work,2024-12-25,81239,Reiciendis consectetur dolorum nisi cupiditate.,1628.5533090291196,1683.1634591416116,2602.9,Wright Inc,2025-06-20,249953,COMPLETED,2024-10-13 11:08:37.076776,2025-04-15 04:15:01.061937,2025-09-20 14:12:42.644916
2165,VH0166,Transmission Service,2025-09-01,392167,Possimus minima tenetur delectus id nesciunt quas.,1229.1200929942047,1270.3360804675956,1964.49,Vazquez Inc,2026-01-19,68772,COMPLETED,2024-03-23 13:42:20.081095,2025-04-13 10:00:49.510195,2025-09-20 14:02:55.980262
2166,VH0166,Brake Service,2025-07-01,61791,Incidunt saepe aspernatur neque.,670.5918155201546,693.0787181635787,1071.8,Murphy-Lam,2025-10-22,197491,COMPLETED,2024-03-05 23:32:27.409686,2024-10-19 17:10:27.818699,2025-09-19 21:51:52.922060
2167,VH0166,Oil Change,2024-12-17,428094,Officia quaerat nostrum neque in.,69.7245306228457,72.0625978280922,111.44,Mccoy-Mueller,2025-04-15,136868,COMPLETED,2025-04-02 03:21:51.908658,2025-08-24 02:04:14.787898,2025-09-20 01:53:10.498714
2168,VH0166,Electrical Repair,2024-09-23,159902,Delectus labore sunt totam ea facilis officiis.,223.75793150258713,231.26118863299186,357.63,Mcbride-Anderson,2024-12-27,113645,COMPLETED,2024-12-07 07:49:08.868601,2025-02-06 03:37:55.460433,2025-09-19 20:36:43.206013
2169,VH0167,Brake Service,2024-07-28,380501,Rem incidunt maxime dignissimos quas.,570.1782304550028,589.2979722426301,911.31,Sanchez Inc,2024-09-14,112710,COMPLETED,2024-03-16 03:55:25.393483,2025-08-28 23:47:41.072967,2025-09-20 18:32:43.544544
2170,VH0167,Preventive Maintenance,2022-02-12,338593,Nihil inventore sed itaque.,310.9699049727815,321.39763435497474,497.02,Hickman-Hernandez,2022-04-27,187034,COMPLETED,2025-06-12 04:21:33.796149,2025-05-23 22:45:04.990830,2025-09-20 16:49:16.686484
2171,VH0167,Tire Replacement,2023-09-18,135136,Praesentium delectus magni ducimus ut.,595.3551428048172,615.3191400154444,951.55,Merritt LLC,2023-11-18,306863,COMPLETED,2025-07-14 18:45:23.342242,2024-11-24 11:50:58.404798,2025-09-20 12:10:49.363525
2172,VH0167,Routine Service,2021-02-09,134018,Molestias molestias error perspiciatis consequatur modi nisi.,393.7083465517937,406.91053759247393,629.26,"Shields, Cook and Long",2021-05-01,105452,COMPLETED,2024-08-05 00:56:16.359835,2024-11-17 05:00:10.323919,2025-09-19 23:15:48.884116
2173,VH0167,Transmission Service,2022-05-26,360817,Saepe necessitatibus iste vero rerum itaque asperiores eveniet.,2380.000303052418,2459.8086661541165,3803.93,"Larson, Lee and Aguilar",2022-07-28,391323,COMPLETED,2024-07-10 16:24:09.223384,2024-11-11 18:10:38.216199,2025-09-20 12:22:12.004911
2174,VH0167,Oil Change,2023-10-20,420905,Magni facere illum corrupti.,58.656449622144514,60.62337173711094,93.75,"Case, Arellano and Miller",2024-01-05,420543,COMPLETED,2024-12-02 19:51:30.462121,2024-11-30 16:22:02.657278,2025-09-20 05:45:52.299139
2175,VH0167,Routine Service,2023-07-09,356166,Doloremque est ea voluptatum occaecati.,285.81176268684624,295.3958660611163,456.81,Mccarthy-Tran,2023-11-30,203657,COMPLETED,2025-08-18 03:21:09.584439,2025-05-20 09:12:42.990226,2025-09-20 15:04:49.571143
2176,VH0167,Routine Service,2021-07-15,178181,Quo neque nobis doloremque expedita blanditiis voluptatibus esse.,297.28652840492765,307.2554141961415,475.15,Walker-Jones,2021-11-20,276909,COMPLETED,2023-09-29 21:53:54.405298,2024-09-30 20:41:18.693595,2025-09-20 03:11:15.604509
2177,VH0167,Oil Change,2025-05-19,161302,Saepe quibusdam molestias.,85.51641103311694,88.38402612296879,136.68,Williams-Harris,2025-10-30,219429,COMPLETED,2025-05-24 08:20:36.071841,2025-08-14 05:20:05.215179,2025-09-20 18:11:11.034396
2178,VH0167,Routine Service,2025-02-25,314936,Voluptate voluptate inventore sunt iste ad dolor.,490.1489347625388,506.5850604677623,783.4,Moore-Lambert,2025-07-03,260757,COMPLETED,2025-04-04 17:14:48.002818,2025-07-29 04:22:22.125236,2025-09-20 10:32:32.645722
2179,VH0167,Electrical Repair,2021-04-05,176589,Facilis et possimus placeat.,636.3239355649027,657.6617360831353,1017.03,Ellis-White,2021-07-13,232044,COMPLETED,2024-10-16 16:06:41.708307,2025-09-08 20:07:31.979189,2025-09-19 20:20:58.491695
2180,VH0167,Oil Change,2022-08-28,75991,Alias assumenda itaque placeat numquam at accusamus libero.,56.26639482154087,58.15317141672947,89.93,"Rodriguez, Turner and Alvarado",2023-01-30,209070,COMPLETED,2024-01-09 05:29:55.934140,2025-06-19 10:50:13.609002,2025-09-19 22:12:18.410988
2181,VH0167,Transmission Service,2024-03-30,99810,Eum iste expedita ipsam at ad quia.,2127.1237457854086,2198.452419167577,3399.76,Gordon-Steele,2024-07-26,312427,COMPLETED,2024-07-05 12:56:51.528034,2025-08-22 18:01:33.954672,2025-09-19 21:37:09.535093
2182,VH0167,Tire Replacement,2024-09-10,90168,Autem ad placeat voluptates porro rem ut debitis.,842.394210205431,870.6421490467073,1346.39,"Guerra, Johnson and Moody",2024-12-12,308553,COMPLETED,2024-03-25 14:56:53.248277,2025-06-21 05:32:49.341299,2025-09-20 17:33:20.023502
2183,VH0168,Body Work,2025-08-24,472621,Nobis porro soluta iste.,398.52599628075916,411.8897371911487,636.96,"Zimmerman, Thomas and Dalton",2025-11-12,266164,COMPLETED,2025-06-12 08:39:16.606466,2024-10-31 07:34:27.408025,2025-09-20 07:52:45.245361
2184,VH0168,Engine Repair,2021-11-09,347716,Voluptates dicta autem.,2664.9924396165443,2754.35742163416,4259.43,Hernandez Ltd,2022-05-01,159468,COMPLETED,2025-04-17 00:30:02.129536,2025-09-10 21:36:06.321349,2025-09-20 12:38:52.994030
2185,VH0168,Engine Repair,2020-01-13,263853,Libero maiores dolores aperiam.,3532.1381073905304,3650.5810169306815,5645.38,Kim-Mitchell,2020-04-28,396550,COMPLETED,2025-05-16 04:26:19.833017,2025-02-03 11:56:01.202861,2025-09-20 01:20:12.190596
2186,VH0168,Routine Service,2022-05-20,74080,Accusamus quod dolor quidem.,160.1774684561623,165.54868691645623,256.01,Skinner Inc,2022-09-11,293950,COMPLETED,2023-10-20 23:41:06.397815,2025-07-25 11:35:32.209668,2025-09-20 00:25:13.015386
2187,VH0168,Tire Replacement,2020-06-10,441231,Omnis similique veritatis illum.,879.7841774525708,909.2859111268114,1406.15,Martin PLC,2020-11-15,496636,COMPLETED,2025-05-02 02:38:56.168020,2025-08-22 07:32:11.244521,2025-09-20 02:54:45.142645
2188,VH0168,Electrical Repair,2023-04-13,180622,Fugiat error inventore quod quasi.,738.2766658681396,763.0332392784659,1179.98,Morgan-West,2023-06-04,354568,COMPLETED,2025-01-31 23:08:08.299532,2025-06-12 02:39:47.582362,2025-09-20 01:54:36.823776
2189,VH0169,Preventive Maintenance,2025-03-23,148041,Maxime ad cum aperiam dolores numquam aut.,216.12477219175872,223.37206719093584,345.43,Harris PLC,2025-07-29,143281,COMPLETED,2023-11-09 01:58:00.624658,2025-04-21 11:32:12.970047,2025-09-20 15:54:52.536026
2190,VH0169,Body Work,2025-09-18,434860,Adipisci vel voluptatem rerum autem sequi praesentium facere.,954.0135234063972,986.0043839043135,1524.79,"Mcguire, Smith and Smith",2026-01-23,233554,COMPLETED,2025-09-09 11:45:51.086230,2025-07-20 10:00:44.374324,2025-09-20 04:27:02.802084
2191,VH0169,Engine Repair,2025-03-21,424571,Eius cumque eum illo.,1399.8400806624536,1446.7808080642685,2237.35,Lewis Inc,2025-05-02,437715,COMPLETED,2023-11-27 21:44:59.313349,2025-07-09 00:20:14.273306,2025-09-19 23:21:30.899843
2192,VH0169,Preventive Maintenance,2025-02-22,71730,Quisquam itaque accusantium nemo nam non reiciendis fugiat.,224.43991049019394,231.9660363683887,358.72,Gonzalez Group,2025-05-01,339747,COMPLETED,2025-04-05 15:24:47.852649,2025-06-08 02:27:41.318090,2025-09-20 01:24:20.521415
