weather_id,location_id,date,hour,temperature_f,temperature_c,humidity_pct,wind_speed_mph,wind_direction_degrees,precipitation_mm,visibility_miles,weather_condition,weather_description,pressure_inhg,uv_index,sunrise_time,sunset_time,created_at,_loaded_at
6579,203,2025-09-16,9,54.2,12.3,81,21.9,32,0.0,30.4,LIGHT_RAIN,Light rain,29.52,5,06:00:00,18:00:00,2025-09-02 10:06:16.389771,2025-09-20 18:31:28.892138
6580,87,2025-09-16,9,54.7,12.6,56,19.5,30,0.0,33.9,FOG,Thunderstorm,29.92,6,06:00:00,18:00:00,2025-09-13 01:42:30.253183,2025-09-20 17:50:25.387474
6581,6,2025-09-16,10,61.2,16.2,71,4.9,178,24.1,44.0,RAIN,Partly cloudy,30.2,2,06:00:00,18:00:00,2025-09-05 15:53:27.858446,2025-09-20 13:42:39.171140
6582,101,2025-09-16,10,58.3,14.6,87,0.1,116,0.0,13.1,RAIN,Thunderstorm,29.9,4,06:00:00,18:00:00,2025-09-17 00:06:53.030516,2025-09-20 13:45:11.311577
6583,220,2025-09-16,10,71.6,22.0,92,16.4,304,0.0,23.6,PARTLY_CLOUDY,Overcast,30.3,3,06:00:00,18:00:00,2025-08-30 14:40:27.697097,2025-09-20 12:09:50.981904
6584,113,2025-09-16,10,60.6,15.9,42,7.4,286,0.0,43.7,CLEAR,Overcast,29.98,4,06:00:00,18:00:00,2025-09-10 06:16:49.348638,2025-09-19 21:41:09.957012
6585,180,2025-09-16,10,62.8,17.1,92,24.5,149,0.0,31.0,CLOUDY,Thunderstorm,29.59,4,06:00:00,18:00:00,2025-09-14 03:49:20.027510,2025-09-20 06:01:19.965885
6586,122,2025-09-16,10,60.1,15.6,53,2.2,304,0.0,49.3,LIGHT_RAIN,Thunderstorm,30.17,0,06:00:00,18:00:00,2025-08-27 02:42:46.089180,2025-09-19 22:26:48.553339
6587,27,2025-09-16,10,72.6,22.6,55,21.4,200,0.0,48.4,STORM,Partly cloudy,30.39,10,06:00:00,18:00:00,2025-09-04 04:51:55.916080,2025-09-20 10:26:27.238571
6588,91,2025-09-16,10,63.6,17.6,73,28.3,105,0.0,30.2,STORM,Foggy,29.76,6,06:00:00,18:00:00,2025-08-30 12:36:25.985240,2025-09-20 03:56:52.834685
6589,165,2025-09-16,10,53.8,12.1,45,9.5,69,0.0,9.9,RAIN,Overcast,30.12,6,06:00:00,18:00:00,2025-08-28 20:26:24.135967,2025-09-20 16:11:26.914197
6590,94,2025-09-16,10,56.4,13.6,39,18.1,64,8.6,49.4,RAIN,Heavy rain,30.23,4,06:00:00,18:00:00,2025-09-05 17:40:00.452797,2025-09-20 18:16:54.537119
6591,216,2025-09-16,11,64.8,18.2,56,0.9,69,0.0,38.8,STORM,Overcast,30.42,2,06:00:00,18:00:00,2025-09-09 17:18:38.959347,2025-09-20 04:55:34.317015
6592,29,2025-09-16,11,70.9,21.6,70,24.3,13,0.0,14.5,RAIN,Foggy,30.24,2,06:00:00,18:00:00,2025-09-17 05:41:33.457386,2025-09-19 19:17:32.327615
6593,194,2025-09-16,11,62.2,16.8,62,14.6,252,43.7,20.6,RAIN,Overcast,29.77,1,06:00:00,18:00:00,2025-08-31 01:38:27.235492,2025-09-19 22:28:51.996819
6594,224,2025-09-16,11,64.3,17.9,32,23.8,180,0.0,39.5,STORM,Overcast,29.51,10,06:00:00,18:00:00,2025-08-31 23:23:00.480378,2025-09-20 00:54:35.158052
6595,208,2025-09-16,11,50.9,10.5,78,7.7,76,19.8,20.6,FOG,Thunderstorm,29.68,9,06:00:00,18:00:00,2025-09-17 01:37:26.352422,2025-09-19 19:29:47.829548
6596,104,2025-09-16,11,76.1,24.5,47,19.3,253,0.0,12.6,PARTLY_CLOUDY,Heavy rain,29.96,9,06:00:00,18:00:00,2025-08-27 11:00:03.022047,2025-09-19 20:51:07.155343
6597,234,2025-09-16,11,58.1,14.5,60,14.0,78,0.0,40.3,LIGHT_RAIN,Overcast,29.68,8,06:00:00,18:00:00,2025-08-22 10:04:41.292358,2025-09-20 07:30:09.331098
6598,232,2025-09-16,11,76.3,24.6,49,14.8,311,0.0,12.2,LIGHT_RAIN,Thunderstorm,29.76,2,06:00:00,18:00:00,2025-08-27 13:52:55.845503,2025-09-20 08:03:45.387048
6599,134,2025-09-16,11,70.5,21.4,55,14.3,141,0.0,9.0,STORM,Thunderstorm,30.08,2,06:00:00,18:00:00,2025-09-04 15:02:23.941626,2025-09-19 20:33:43.806328
6600,240,2025-09-16,11,68.8,20.4,66,22.4,314,41.4,22.9,PARTLY_CLOUDY,Overcast,29.52,3,06:00:00,18:00:00,2025-08-25 03:20:00.746519,2025-09-20 18:17:52.282429
6601,77,2025-09-16,12,50.7,10.4,55,25.4,66,0.0,47.3,CLOUDY,Partly cloudy,29.6,7,06:00:00,18:00:00,2025-09-18 01:03:36.839997,2025-09-20 00:16:40.001103
6602,133,2025-09-16,12,75.8,24.3,70,0.0,285,0.0,7.7,LIGHT_RAIN,Partly cloudy,29.8,8,06:00:00,18:00:00,2025-08-25 18:09:14.585179,2025-09-20 02:27:48.824788
6603,58,2025-09-16,12,76.1,24.5,89,18.0,156,0.0,19.5,CLEAR,Overcast,29.51,1,06:00:00,18:00:00,2025-09-20 10:32:08.590423,2025-09-20 00:09:45.079642
6604,156,2025-09-16,12,71.5,21.9,69,17.4,131,0.0,44.9,HEAVY_RAIN,Foggy,30.1,0,06:00:00,18:00:00,2025-09-12 11:54:50.600347,2025-09-20 04:23:02.902739
6605,56,2025-09-16,12,59.7,15.4,76,19.8,111,0.0,33.4,LIGHT_RAIN,Heavy rain,30.1,2,06:00:00,18:00:00,2025-09-18 00:19:51.682666,2025-09-19 20:15:45.685025
6606,213,2025-09-16,12,56.2,13.4,31,20.7,289,0.0,48.4,LIGHT_RAIN,Partly cloudy,29.71,4,06:00:00,18:00:00,2025-08-30 20:00:06.731427,2025-09-20 17:38:40.302782
6607,2,2025-09-16,12,67.5,19.7,40,14.4,50,40.7,25.5,CLEAR,Foggy,29.78,4,06:00:00,18:00:00,2025-09-01 06:15:29.656354,2025-09-19 19:26:14.691203
6608,128,2025-09-16,12,74.4,23.6,63,3.0,356,44.9,32.5,STORM,Foggy,30.44,9,06:00:00,18:00:00,2025-08-23 12:16:41.508945,2025-09-20 10:01:52.286387
6609,43,2025-09-16,12,68.3,20.1,67,20.4,63,0.0,30.5,HEAVY_RAIN,Partly cloudy,29.77,1,06:00:00,18:00:00,2025-09-03 11:51:57.434490,2025-09-20 15:09:00.424990
6610,185,2025-09-16,12,69.1,20.6,52,17.7,296,0.0,27.7,CLEAR,Thunderstorm,29.54,6,06:00:00,18:00:00,2025-09-14 11:19:51.774191,2025-09-20 10:04:24.418258
6611,200,2025-09-16,13,50.6,10.4,53,23.6,69,20.6,47.0,HEAVY_RAIN,Thunderstorm,29.61,9,06:00:00,18:00:00,2025-09-03 12:18:30.483704,2025-09-20 15:29:17.602684
6612,174,2025-09-16,13,76.2,24.6,57,5.3,346,0.0,18.5,STORM,Light rain,29.98,10,06:00:00,18:00:00,2025-09-16 20:05:41.410115,2025-09-20 14:37:52.703879
6613,107,2025-09-16,13,60.3,15.7,35,15.7,254,0.0,32.3,FOG,Thunderstorm,29.53,8,06:00:00,18:00:00,2025-09-10 16:55:08.300467,2025-09-20 15:17:21.239131
6614,139,2025-09-16,13,50.9,10.5,71,13.3,357,0.0,49.5,STORM,Clear skies,30.2,3,06:00:00,18:00:00,2025-09-01 17:56:47.603124,2025-09-19 21:52:53.236861
6615,43,2025-09-16,13,65.5,18.6,56,20.2,91,0.0,48.9,HEAVY_RAIN,Clear skies,30.02,4,06:00:00,18:00:00,2025-08-31 12:57:59.519498,2025-09-20 13:03:03.865512
6616,84,2025-09-16,13,70.8,21.5,52,17.3,54,0.0,5.8,RAIN,Heavy rain,30.05,7,06:00:00,18:00:00,2025-08-23 15:35:45.071229,2025-09-20 00:17:17.750945
6617,196,2025-09-16,13,70.9,21.6,57,1.7,256,0.0,27.9,LIGHT_RAIN,Foggy,29.89,11,06:00:00,18:00:00,2025-09-13 02:31:46.818065,2025-09-20 11:38:46.246315
6618,49,2025-09-16,13,73.9,23.3,83,12.8,18,0.0,7.6,RAIN,Light rain,30.0,5,06:00:00,18:00:00,2025-09-07 04:50:00.124017,2025-09-20 03:08:10.615970
6619,1,2025-09-16,13,61.3,16.3,68,24.3,39,0.0,49.5,LIGHT_RAIN,Foggy,30.43,10,06:00:00,18:00:00,2025-08-27 22:30:46.054857,2025-09-19 20:29:20.955661
6620,33,2025-09-16,13,62.7,17.0,69,15.5,15,0.0,37.7,FOG,Partly cloudy,30.33,3,06:00:00,18:00:00,2025-08-24 01:29:52.151194,2025-09-20 13:37:55.470102
6621,50,2025-09-16,14,64.8,18.2,41,23.2,124,0.0,32.0,PARTLY_CLOUDY,Clear skies,30.14,3,06:00:00,18:00:00,2025-09-03 02:04:49.633946,2025-09-20 05:30:08.424374
6622,181,2025-09-16,14,73.9,23.3,55,10.7,222,1.9,19.2,LIGHT_RAIN,Overcast,30.16,3,06:00:00,18:00:00,2025-08-25 05:21:18.793012,2025-09-20 04:44:17.549132
6623,232,2025-09-16,14,53.8,12.1,32,0.8,94,0.0,17.2,CLEAR,Partly cloudy,30.17,3,06:00:00,18:00:00,2025-08-31 19:05:13.366388,2025-09-20 11:25:15.987171
6624,231,2025-09-16,14,61.4,16.3,68,21.8,319,0.0,17.8,STORM,Foggy,30.16,0,06:00:00,18:00:00,2025-08-23 08:27:29.846082,2025-09-20 07:58:44.031573
6625,73,2025-09-16,14,74.3,23.5,59,13.0,294,0.0,25.9,HEAVY_RAIN,Overcast,30.45,8,06:00:00,18:00:00,2025-09-20 12:36:15.699055,2025-09-20 18:19:38.579477
6626,160,2025-09-16,14,50.2,10.1,55,3.8,215,28.0,32.7,CLOUDY,Heavy rain,29.62,6,06:00:00,18:00:00,2025-09-03 18:01:14.831333,2025-09-20 13:52:01.083726
6627,102,2025-09-16,14,69.6,20.9,76,15.4,68,0.0,27.7,RAIN,Foggy,30.14,11,06:00:00,18:00:00,2025-08-25 07:27:14.832227,2025-09-20 04:30:26.883594
6628,223,2025-09-16,14,64.7,18.2,69,9.5,174,7.8,47.9,CLOUDY,Partly cloudy,30.33,10,06:00:00,18:00:00,2025-09-02 11:30:02.499143,2025-09-19 19:11:54.704286
6629,101,2025-09-16,14,61.2,16.2,62,10.8,208,0.0,14.2,CLEAR,Heavy rain,30.24,9,06:00:00,18:00:00,2025-08-27 02:05:35.360629,2025-09-20 15:47:08.197204
6630,27,2025-09-16,14,63.0,17.2,69,16.0,8,0.0,31.8,PARTLY_CLOUDY,Thunderstorm,29.53,3,06:00:00,18:00:00,2025-09-16 13:49:00.874146,2025-09-20 02:02:02.306442
6631,234,2025-09-16,15,51.6,10.9,59,17.1,321,0.0,12.2,CLOUDY,Heavy rain,30.3,5,06:00:00,18:00:00,2025-08-31 08:15:14.115564,2025-09-20 16:00:15.861441
6632,236,2025-09-16,15,56.6,13.6,81,17.9,281,6.9,26.8,STORM,Overcast,30.26,11,06:00:00,18:00:00,2025-08-26 00:19:01.764902,2025-09-19 20:05:02.644132
6633,123,2025-09-16,15,51.9,11.0,39,16.1,103,0.0,30.8,STORM,Clear skies,29.73,1,06:00:00,18:00:00,2025-09-06 18:07:17.050978,2025-09-20 04:17:13.606078
6634,68,2025-09-16,15,74.7,23.7,37,19.5,239,0.0,24.8,CLEAR,Heavy rain,29.9,4,06:00:00,18:00:00,2025-09-12 22:54:07.826476,2025-09-19 22:32:48.277317
6635,14,2025-09-16,15,55.2,12.9,42,3.8,193,0.0,10.8,LIGHT_RAIN,Clear skies,29.79,8,06:00:00,18:00:00,2025-08-31 08:13:34.826555,2025-09-20 03:56:41.564604
6636,106,2025-09-16,15,76.8,24.9,43,24.5,278,0.0,24.9,CLOUDY,Light rain,29.82,2,06:00:00,18:00:00,2025-08-31 18:38:20.576096,2025-09-20 12:49:08.814689
6637,164,2025-09-16,15,63.5,17.5,40,8.7,192,0.0,44.6,FOG,Foggy,29.88,10,06:00:00,18:00:00,2025-08-21 18:56:32.747326,2025-09-20 00:35:55.903999
6638,154,2025-09-16,15,63.6,17.6,30,16.6,226,0.0,17.0,FOG,Clear skies,30.11,9,06:00:00,18:00:00,2025-09-02 19:37:37.388790,2025-09-20 11:27:02.741132
6639,19,2025-09-16,15,76.2,24.5,72,4.5,151,40.8,24.4,RAIN,Thunderstorm,30.5,11,06:00:00,18:00:00,2025-08-30 23:36:57.078488,2025-09-20 03:41:13.822632
6640,33,2025-09-16,15,52.6,11.4,70,28.6,40,0.0,8.3,HEAVY_RAIN,Foggy,29.67,8,06:00:00,18:00:00,2025-08-28 11:26:34.856788,2025-09-19 20:43:48.445451
6641,80,2025-09-16,16,62.6,17.0,38,18.0,206,38.2,34.7,LIGHT_RAIN,Overcast,29.69,11,06:00:00,18:00:00,2025-09-06 19:50:14.582225,2025-09-19 19:57:20.689424
6642,1,2025-09-16,16,70.5,21.4,79,9.5,267,0.0,18.9,PARTLY_CLOUDY,Heavy rain,30.31,4,06:00:00,18:00:00,2025-08-28 18:49:08.039250,2025-09-19 20:21:04.434695
6643,39,2025-09-16,16,73.1,22.8,70,11.4,285,0.0,20.0,LIGHT_RAIN,Heavy rain,30.11,2,06:00:00,18:00:00,2025-08-31 21:42:22.330693,2025-09-20 15:52:20.546535
6644,211,2025-09-16,16,70.0,21.1,35,0.8,158,0.0,23.2,CLEAR,Partly cloudy,29.92,3,06:00:00,18:00:00,2025-08-25 15:06:42.077292,2025-09-20 00:02:46.231723
6645,79,2025-09-16,16,65.3,18.5,33,8.7,170,1.4,6.6,HEAVY_RAIN,Thunderstorm,29.57,3,06:00:00,18:00:00,2025-09-08 00:49:20.522475,2025-09-20 14:06:50.276583
6646,15,2025-09-16,16,63.2,17.3,41,17.8,355,0.0,30.8,LIGHT_RAIN,Light rain,30.02,0,06:00:00,18:00:00,2025-08-29 04:53:03.681477,2025-09-20 13:34:27.098609
6647,132,2025-09-16,16,66.2,19.0,55,19.2,73,0.0,29.1,CLOUDY,Light rain,29.94,8,06:00:00,18:00:00,2025-09-03 05:16:24.760416,2025-09-20 18:39:55.623500
6648,180,2025-09-16,16,61.9,16.6,40,10.4,25,5.7,38.3,PARTLY_CLOUDY,Thunderstorm,30.2,8,06:00:00,18:00:00,2025-09-05 16:16:05.534151,2025-09-20 18:40:42.740771
6649,42,2025-09-16,16,73.2,22.9,83,26.9,120,0.0,33.2,FOG,Thunderstorm,30.3,7,06:00:00,18:00:00,2025-09-18 23:56:48.652806,2025-09-20 14:32:21.515506
6650,177,2025-09-16,16,71.0,21.7,76,19.8,259,27.1,29.6,STORM,Foggy,30.17,7,06:00:00,18:00:00,2025-08-24 21:49:17.623818,2025-09-20 08:45:46.405039
6651,89,2025-09-16,17,75.6,24.2,89,23.4,92,0.0,5.1,LIGHT_RAIN,Clear skies,29.8,9,06:00:00,18:00:00,2025-08-23 03:22:30.255454,2025-09-20 07:30:34.552279
6652,108,2025-09-16,17,52.9,11.6,35,3.3,322,0.0,37.1,CLEAR,Heavy rain,29.92,6,06:00:00,18:00:00,2025-08-30 02:54:39.795213,2025-09-20 03:04:10.621717
6653,173,2025-09-16,17,57.8,14.3,48,27.1,13,2.2,41.6,LIGHT_RAIN,Foggy,29.63,7,06:00:00,18:00:00,2025-09-17 21:50:07.561986,2025-09-19 21:21:42.099593
6654,205,2025-09-16,17,68.0,20.0,44,13.6,115,0.0,13.6,LIGHT_RAIN,Clear skies,29.87,7,06:00:00,18:00:00,2025-08-23 22:43:07.990615,2025-09-20 06:19:13.415266
6655,195,2025-09-16,17,57.5,14.2,33,17.5,67,0.0,27.2,LIGHT_RAIN,Heavy rain,30.22,2,06:00:00,18:00:00,2025-09-17 06:41:29.822917,2025-09-19 23:51:00.288346
6656,109,2025-09-16,17,60.4,15.8,60,25.8,196,0.0,34.5,STORM,Clear skies,30.2,9,06:00:00,18:00:00,2025-08-29 17:19:02.485915,2025-09-20 10:08:56.496969
6657,79,2025-09-16,17,74.5,23.6,44,10.7,253,0.0,14.4,FOG,Thunderstorm,29.93,4,06:00:00,18:00:00,2025-08-25 06:03:22.668147,2025-09-20 10:53:21.654526
6658,161,2025-09-16,17,58.0,14.5,60,4.4,46,0.0,43.0,FOG,Overcast,30.06,4,06:00:00,18:00:00,2025-09-10 05:20:17.479214,2025-09-20 10:32:34.461190
6659,100,2025-09-16,17,52.8,11.6,60,15.1,101,35.8,14.3,PARTLY_CLOUDY,Thunderstorm,29.79,1,06:00:00,18:00:00,2025-09-18 06:14:40.171120,2025-09-20 10:40:57.200660
6660,83,2025-09-16,17,58.5,14.7,77,15.6,325,0.0,29.9,LIGHT_RAIN,Foggy,29.81,5,06:00:00,18:00:00,2025-08-27 05:19:36.467467,2025-09-20 03:40:16.604767
6661,134,2025-09-16,18,53.6,12.0,69,15.9,251,0.0,13.3,LIGHT_RAIN,Foggy,29.51,0,06:00:00,18:00:00,2025-09-02 15:39:04.924609,2025-09-20 12:24:47.206863
6662,14,2025-09-16,18,61.0,16.1,78,4.6,180,0.0,43.0,STORM,Clear skies,30.46,8,06:00:00,18:00:00,2025-09-13 16:21:31.187018,2025-09-20 11:03:38.398274
6663,236,2025-09-16,18,69.7,21.0,88,14.8,101,0.0,8.5,CLOUDY,Clear skies,30.35,6,06:00:00,18:00:00,2025-09-08 09:11:58.888583,2025-09-20 07:41:50.538164
6664,218,2025-09-16,18,69.4,20.8,35,26.7,50,42.6,10.7,LIGHT_RAIN,Overcast,29.67,7,06:00:00,18:00:00,2025-08-22 21:06:33.307520,2025-09-19 23:14:09.255850
6665,16,2025-09-16,18,67.4,19.7,73,24.0,19,0.0,35.3,RAIN,Partly cloudy,30.31,0,06:00:00,18:00:00,2025-09-15 08:55:04.162650,2025-09-20 15:02:07.846701
6666,32,2025-09-16,18,53.2,11.8,93,18.8,266,0.0,19.6,PARTLY_CLOUDY,Light rain,29.59,0,06:00:00,18:00:00,2025-09-06 04:10:08.912653,2025-09-20 14:20:19.623957
6667,75,2025-09-16,18,70.6,21.5,43,20.3,112,18.7,39.3,STORM,Light rain,30.19,8,06:00:00,18:00:00,2025-08-27 12:13:47.910683,2025-09-20 05:42:39.612110
6668,122,2025-09-16,18,53.3,11.8,91,2.6,144,1.1,46.3,LIGHT_RAIN,Thunderstorm,29.94,4,06:00:00,18:00:00,2025-08-29 04:07:52.038848,2025-09-20 11:50:00.280043
6669,99,2025-09-16,18,68.8,20.4,70,14.9,249,7.1,48.1,HEAVY_RAIN,Foggy,30.01,10,06:00:00,18:00:00,2025-09-19 16:49:14.255583,2025-09-20 08:59:38.987229
6670,171,2025-09-16,18,57.8,14.3,35,14.0,270,36.7,45.6,CLEAR,Foggy,30.11,6,06:00:00,18:00:00,2025-09-12 05:24:54.719455,2025-09-20 16:42:57.933292
6671,18,2025-09-16,19,67.3,19.6,93,29.2,205,0.0,33.0,PARTLY_CLOUDY,Foggy,30.31,7,06:00:00,18:00:00,2025-09-02 23:16:39.848630,2025-09-19 20:11:37.595667
6672,118,2025-09-16,19,54.9,12.7,69,27.1,186,0.0,23.5,FOG,Heavy rain,30.34,6,06:00:00,18:00:00,2025-09-14 17:39:28.378410,2025-09-20 04:55:30.861214
6673,205,2025-09-16,19,54.9,12.7,31,28.7,150,0.0,14.0,CLOUDY,Heavy rain,30.47,3,06:00:00,18:00:00,2025-08-28 18:33:07.097690,2025-09-19 20:56:05.648662
6674,56,2025-09-16,19,64.4,18.0,85,1.6,305,0.0,6.8,LIGHT_RAIN,Clear skies,30.47,7,06:00:00,18:00:00,2025-09-15 21:15:48.692425,2025-09-20 02:28:21.997010
6675,231,2025-09-16,19,59.7,15.4,77,27.4,278,12.3,7.6,HEAVY_RAIN,Heavy rain,29.59,7,06:00:00,18:00:00,2025-09-11 23:00:46.052410,2025-09-19 19:54:20.924705
6676,82,2025-09-16,19,64.0,17.8,30,26.3,112,16.5,23.6,CLOUDY,Overcast,30.41,10,06:00:00,18:00:00,2025-09-04 03:58:31.880695,2025-09-20 04:15:47.152519
6677,66,2025-09-16,19,57.5,14.2,39,24.6,202,0.0,21.2,STORM,Heavy rain,30.21,1,06:00:00,18:00:00,2025-08-22 20:30:00.705070,2025-09-19 19:05:19.731208
6678,207,2025-09-16,19,66.1,19.0,79,19.9,210,0.0,33.8,RAIN,Partly cloudy,29.93,4,06:00:00,18:00:00,2025-09-14 15:20:01.364206,2025-09-20 00:23:43.008739
6679,155,2025-09-16,19,68.2,20.1,74,28.0,235,0.0,47.5,RAIN,Partly cloudy,29.97,9,06:00:00,18:00:00,2025-09-12 22:31:39.365607,2025-09-20 09:54:05.282657
6680,240,2025-09-16,19,76.2,24.5,52,24.1,198,22.4,13.3,RAIN,Heavy rain,30.45,1,06:00:00,18:00:00,2025-09-05 02:13:03.886937,2025-09-20 04:11:28.445477
6681,19,2025-09-16,20,70.5,21.4,40,1.2,151,17.2,31.0,LIGHT_RAIN,Thunderstorm,29.51,5,06:00:00,18:00:00,2025-08-27 09:56:43.855943,2025-09-20 18:09:43.720299
6682,112,2025-09-16,20,73.6,23.1,59,4.7,278,0.0,49.7,FOG,Partly cloudy,30.19,2,06:00:00,18:00:00,2025-08-30 13:51:18.551073,2025-09-19 21:15:04.926752
6683,208,2025-09-16,20,64.7,18.2,81,8.5,228,0.0,20.3,PARTLY_CLOUDY,Partly cloudy,29.51,5,06:00:00,18:00:00,2025-08-22 11:37:04.663664,2025-09-19 22:04:22.530515
6684,105,2025-09-16,20,65.2,18.5,71,19.0,333,0.0,7.8,RAIN,Heavy rain,30.21,10,06:00:00,18:00:00,2025-08-25 04:22:07.860841,2025-09-20 06:19:41.336823
6685,85,2025-09-16,20,57.8,14.4,33,20.0,18,0.0,24.7,CLEAR,Thunderstorm,30.17,1,06:00:00,18:00:00,2025-09-01 10:11:18.558719,2025-09-20 05:46:25.812391
6686,141,2025-09-16,20,58.3,14.6,93,20.0,215,13.6,9.3,STORM,Heavy rain,29.95,10,06:00:00,18:00:00,2025-09-15 06:21:47.264047,2025-09-19 21:32:19.233089
6687,80,2025-09-16,20,60.7,16.0,79,13.2,54,48.6,42.9,LIGHT_RAIN,Thunderstorm,29.89,8,06:00:00,18:00:00,2025-09-06 07:34:12.736505,2025-09-20 11:56:57.068315
6688,185,2025-09-16,20,71.7,22.1,39,27.6,325,31.1,11.8,CLOUDY,Thunderstorm,29.74,5,06:00:00,18:00:00,2025-09-02 15:46:29.131299,2025-09-20 07:04:33.410213
6689,194,2025-09-16,20,53.3,11.8,82,23.4,71,0.0,7.3,FOG,Thunderstorm,30.05,11,06:00:00,18:00:00,2025-09-15 11:44:38.642819,2025-09-19 22:34:33.501701
6690,209,2025-09-16,20,61.3,16.3,61,25.4,99,0.0,29.1,LIGHT_RAIN,Clear skies,29.65,6,06:00:00,18:00:00,2025-09-06 05:16:11.750590,2025-09-19 21:08:35.121985
6691,122,2025-09-16,21,61.3,16.3,43,16.9,296,0.0,35.0,CLOUDY,Light rain,29.83,11,06:00:00,18:00:00,2025-09-20 07:32:14.436641,2025-09-20 05:55:23.400085
6692,11,2025-09-16,21,52.7,11.5,57,28.9,72,0.0,23.0,CLOUDY,Light rain,29.57,9,06:00:00,18:00:00,2025-08-24 13:43:26.986849,2025-09-20 12:17:13.344877
6693,145,2025-09-16,21,75.1,24.0,76,22.7,269,0.0,42.2,PARTLY_CLOUDY,Partly cloudy,29.69,3,06:00:00,18:00:00,2025-09-11 11:06:33.186559,2025-09-19 19:00:07.083296
6694,220,2025-09-16,21,59.6,15.3,48,3.0,202,0.0,17.8,CLOUDY,Clear skies,29.73,5,06:00:00,18:00:00,2025-09-12 01:59:04.530065,2025-09-20 04:49:58.890416
6695,210,2025-09-16,21,55.3,12.9,40,5.6,313,0.0,12.1,HEAVY_RAIN,Thunderstorm,30.05,8,06:00:00,18:00:00,2025-09-08 16:44:16.589954,2025-09-20 06:51:11.483268
6696,84,2025-09-16,21,69.5,20.8,58,19.4,104,0.0,18.9,FOG,Clear skies,30.18,8,06:00:00,18:00:00,2025-09-01 22:48:48.288774,2025-09-20 16:34:03.739270
6697,124,2025-09-16,21,70.1,21.2,57,2.8,147,0.0,47.7,CLOUDY,Clear skies,30.31,10,06:00:00,18:00:00,2025-08-28 05:44:27.127766,2025-09-20 03:09:43.322727
6698,122,2025-09-16,21,67.4,19.7,38,15.4,282,29.0,24.8,CLOUDY,Thunderstorm,30.35,2,06:00:00,18:00:00,2025-09-17 18:05:59.092262,2025-09-20 17:03:30.921597
6699,184,2025-09-16,21,62.3,16.8,93,16.1,291,33.2,28.1,RAIN,Partly cloudy,29.8,9,06:00:00,18:00:00,2025-09-18 19:07:10.162259,2025-09-20 12:56:03.590453
6700,7,2025-09-16,21,73.7,23.2,56,29.6,212,0.0,27.3,CLOUDY,Heavy rain,30.21,6,06:00:00,18:00:00,2025-09-01 02:51:47.512630,2025-09-20 09:22:59.379107
6701,134,2025-09-16,22,60.4,15.8,65,14.2,360,0.0,30.4,CLOUDY,Overcast,29.96,0,06:00:00,18:00:00,2025-08-22 08:53:23.721631,2025-09-20 00:27:10.583515
6702,45,2025-09-16,22,57.0,13.9,75,19.4,64,0.0,15.4,RAIN,Overcast,30.31,4,06:00:00,18:00:00,2025-09-03 18:35:35.983062,2025-09-20 10:28:39.043312
6703,237,2025-09-16,22,52.4,11.3,34,16.8,24,0.0,41.7,FOG,Overcast,29.55,7,06:00:00,18:00:00,2025-09-13 02:55:04.246282,2025-09-20 01:04:16.574739
6704,52,2025-09-16,22,64.2,17.9,41,26.6,262,0.0,37.3,FOG,Foggy,29.91,4,06:00:00,18:00:00,2025-09-17 07:21:34.243549,2025-09-20 11:12:30.255697
6705,11,2025-09-16,22,59.8,15.5,36,6.9,141,0.0,39.0,LIGHT_RAIN,Clear skies,30.42,4,06:00:00,18:00:00,2025-08-31 14:53:54.894922,2025-09-19 21:56:58.210644
6706,191,2025-09-16,22,69.8,21.0,72,23.5,132,1.7,10.7,LIGHT_RAIN,Heavy rain,30.36,2,06:00:00,18:00:00,2025-08-31 11:44:04.207359,2025-09-20 13:37:28.620296
6707,238,2025-09-16,22,54.6,12.6,90,1.8,268,0.0,49.7,PARTLY_CLOUDY,Foggy,29.79,10,06:00:00,18:00:00,2025-09-07 21:59:53.278203,2025-09-20 12:51:32.849258
6708,27,2025-09-16,22,74.9,23.8,51,6.5,191,0.0,41.0,HEAVY_RAIN,Clear skies,30.07,1,06:00:00,18:00:00,2025-09-19 17:09:49.536957,2025-09-20 04:48:54.930575
6709,94,2025-09-16,22,55.2,12.9,77,7.7,62,30.9,22.7,CLOUDY,Partly cloudy,29.69,8,06:00:00,18:00:00,2025-09-02 23:42:07.538444,2025-09-20 00:48:51.991203
6710,121,2025-09-16,22,73.4,23.0,69,17.0,132,48.6,16.7,LIGHT_RAIN,Heavy rain,30.46,3,06:00:00,18:00:00,2025-09-08 13:48:08.560537,2025-09-20 18:00:45.516735
6711,1,2025-09-16,23,62.6,17.0,81,1.8,128,0.0,19.6,LIGHT_RAIN,Foggy,29.5,11,06:00:00,18:00:00,2025-08-26 20:22:56.553480,2025-09-20 15:04:00.040768
6712,204,2025-09-16,23,61.7,16.5,95,24.2,19,0.0,10.0,HEAVY_RAIN,Overcast,29.88,4,06:00:00,18:00:00,2025-09-09 05:13:11.589179,2025-09-20 06:10:58.798052
6713,144,2025-09-16,23,66.1,19.0,78,4.8,326,0.0,18.4,STORM,Light rain,30.39,9,06:00:00,18:00:00,2025-08-30 02:58:10.226394,2025-09-20 13:44:27.357589
